meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
18th FINA World Championships 2019,14:36.54,28/07/2019,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,12,12,981,Gwangju,KOR
19th FINA World Championships Budapest 2022,14:36.70,25/06/2022,Men 1500 Freestyle LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,13,13,980,Budapest,HUN
European Championships 2018,14:36.88,05/08/2018,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,14,14,980,Glasgow,GBR
19th FINA World Championships Budapest 2022,14:36.94,25/06/2022,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,15,15,979,Budapest,HUN
Italian National Championship (50m),14:37.08,07/04/2017,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,16,16,979,Riccione,ITA
17th FINA World Championships 2017,14:37.14,30/07/2017,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,17,17,979,Budapest,HUN
13th FINA World Championships 2009,14:37.28,02/08/2009,Men 1500 Freestyle LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,18,18,,Rome,ITA
18th FINA World Championships 2019,14:37.63,28/07/2019,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,19,19,977,Gwangju,KOR
Italian National Championships (50m),14:38.34,06/04/2019,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,20,20,975,Riccione,ITA
18th FINA World Championships 2019,14:38.75,28/07/2019,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,21,21,973,Gwangju,KOR
Olympic Games Beijing 2008,14:38.92,15/08/2008,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,22,22,1013,Beijing,CHN
Olympic Games Rio 2016,14:39.48,13/08/2016,Men 1500 Freestyle LCM Male,USA,United States of America,"JAEGER, Connor",M,30/04/1991,,,23,23,971,Rio de Janeiro,BRA
Australian National Championships (50m),14:39.54,13/04/2016,Men 1500 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,24,24,971,Adelaide,AUS
Olympic Games London 2012,14:39.63,04/08/2012,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,25,25,981,London,GBR
Olympic Games Tokyo 2020,14:39.65,01/08/2021,Men 1500 Freestyle LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,26,26,970,Tokyo,JPN
16th FINA World Championships 2015,14:39.67,09/08/2015,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,27,27,970,Kazan,RUS
European Championships 2021,14:39.89,19/05/2021,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,28,28,970,Budapest,HUN
European Championships 2014,14:39.93,20/08/2014,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,29,29,969,Berlin,GER
31th Internationale Schwimmveranstaltung Gothaer & Friends,14:40.28,25/03/2022,Men 1500 Freestyle LCM Male,GER,Germany,"MARTENS, Lukas",M,27/12/2001,,,30,30,968,Magdeburg,GER
Olympic Games London 2012,14:40.31,04/08/2012,Men 1500 Freestyle LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,31,31,979,London,GBR
Italian National Championships (50m),14:40.38,03/04/2021,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,32,32,968,Riccione,ITA
6th Milano City Trophy - 2016,14:40.61,20/03/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,33,33,967,Milan,ITA
Olympic Games Tokyo 2020,14:40.66,01/08/2021,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,34,34,967,Tokyo,JPN
Malmsten Swim Open Stockholm 2018,14:40.69,06/04/2018,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,35,35,967,Stockholm,SWE
Malmsten Swim Open Stockholm 2018,14:40.69,05/04/2018,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,35,36,967,Stockholm,SWE
Olympic Games Beijing 2008,14:40.84,17/08/2008,Men 1500 Freestyle LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,37,37,1006,Beijing,CHN
Olympic Games Beijing 2008,14:40.84,15/08/2008,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,37,38,1006,Beijing,CHN
Olympic Games Rio 2016,14:40.86,13/08/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,39,39,966,Rio de Janeiro,BRA
19th FINA World Championships Budapest 2022,14:40.89,25/06/2022,Men 1500 Freestyle LCM Male,GER,Germany,"MARTENS, Lukas",M,27/12/2001,,,40,40,966,Budapest,HUN
Olympic Games Tokyo 2020,14:40.91,01/08/2021,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,41,41,966,Tokyo,JPN
19th FINA World Championships Budapest 2022,14:40.98,25/06/2022,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,42,42,966,Budapest,HUN
Olympic Games Beijing 2008,14:41.13,15/08/2008,Men 1500 Freestyle LCM Male,RUS,Russian Federation,"PRILUKOV, Yuriy",M,14/06/1984,,,43,43,1005,Beijing,CHN
15th FINA World Championships 2013,14:41.15,04/08/2013,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,44,44,965,Barcelona,ESP
16th FINA World Championships 2015,14:41.20,09/08/2015,Men 1500 Freestyle LCM Male,USA,United States of America,"JAEGER, Connor",M,30/04/1991,,,45,45,965,Kazan,RUS
13th FINA World Championships 2009,14:41.38,02/08/2009,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,46,46,,Rome,ITA
Olympic Games Beijing 2008,14:41.53,17/08/2008,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,47,47,1004,Beijing,CHN
Open National Swimming Championships,14:41.63,13/03/2020,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,48,48,964,Kharkiv,UKR
9th Pan Pacific Championships 2002,14:41.65,29/08/2002,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,49,49,,Yokohama,JPN
15th Commonwealth Games 1994,14:41.66,19/08/1994,Men 1500 Freestyle LCM Male,AUS,Australia,"PERKINS, Kieren",M,14/08/1973,,,50,50,,Victoria,CAN
Chinese National Championships (50m),14:42.30,01/04/2012,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,51,51,972,Shaoxing,CHN
15th FINA World Championships 2013,14:42.48,04/08/2013,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,52,52,961,Barcelona,ESP
Chinese National Championships (50m),14:42.52,02/04/2011,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,53,53,973,Wuhan,CHN
11th FINA World Championships 2005,14:42.58,31/07/2005,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,54,54,,Montreal,CAN
Italian Winter National Championships (50m),14:42.66,14/12/2019,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,55,55,960,Riccione,ITA
Olympic Games Beijing 2008,14:42.69,17/08/2008,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,56,56,1000,Beijing,CHN
European Championships 2018,14:42.85,05/08/2018,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,57,57,960,Glasgow,GBR
European Championships 2021,14:42.91,19/05/2021,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,58,58,960,Budapest,HUN
Malmsten Swim Open Stockholm,14:42.91,13/04/2019,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,58,59,960,Stockholm,SWE
Italian National Championships (50m),14:42.91,19/04/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,58,60,960,Riccione,ITA
10th FINA World Championships 2003,14:43.14,27/07/2003,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,61,61,,Barcelona,ESP
Olympic Games Beijing 2008,14:43.21,17/08/2008,Men 1500 Freestyle LCM Male,RUS,Russian Federation,"PRILUKOV, Yuriy",M,14/06/1984,,,62,62,998,Beijing,CHN
Olympic Games London 2012,14:43.25,03/08/2012,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,63,63,969,London,GBR
Olympic Games Athens 2004,14:43.40,21/08/2004,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,64,64,,Athens,GRE
Olympic Games Barcelona 1992,14:43.48,31/07/1992,Men 1500 Freestyle LCM Male,AUS,Australia,"PERKINS, Kieren",M,14/08/1973,,,65,65,,Barcelona,ESP
National Spring Championships,14:43.87,17/04/2015,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,66,66,957,Riccione,ITA
20th Commonwealth Games 2014,14:44.03,29/07/2014,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,67,67,956,Glasgow,GBR
Australian National Championships (50m),14:44.09,09/04/2015,Men 1500 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,68,68,956,Sydney,AUS
Asian Swimming Championships 2012,14:44.10,17/11/2012,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,69,69,966,Dubai,UAE
17th FINA World Championships 2017,14:44.11,29/07/2017,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,70,70,956,Budapest,HUN
17th FINA World Championships 2017,14:44.31,29/07/2017,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,71,71,955,Budapest,HUN
Italian National Championships (50m),14:44.39,13/04/2022,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,72,72,955,Milano,ITA
14th FINA World Championships 2011,14:44.46,31/07/2011,Men 1500 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,73,73,966,Shanghai,CHN
Italian National Spring Championships (50m),14:44.50,08/04/2014,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,74,74,954,Riccione,ITA
Olympic Games Rio 2016,14:44.51,12/08/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,75,75,954,Rio de Janeiro,BRA
18th FINA World Championships 2019,14:44.72,28/07/2019,Men 1500 Freestyle LCM Male,FRA,France,"AUBRY, David",M,08/11/1996,,,76,76,954,Gwangju,KOR
Bergen Swim Festival 2019,14:44.80,05/04/2019,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,77,77,954,Bergen,NOR
Olympic Games Tokyo 2020,14:45.01,01/08/2021,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,78,78,953,Tokyo,JPN
Italian Open Swimming Championships,14:45.02,19/12/2020,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,79,79,953,Riccione,ITA
Olympic Games Rio 2016,14:45.03,13/08/2016,Men 1500 Freestyle LCM Male,USA,United States of America,"WILIMOVSKY, Jordan",M,22/04/1994,,,80,80,953,Rio de Janeiro,BRA
Olympic Games Athens 2004,14:45.29,21/08/2004,Men 1500 Freestyle LCM Male,USA,United States of America,"JENSEN, Larsen",M,01/09/1985,,,81,81,,Athens,GRE
18th FINA World Championships 2019,14:45.35,28/07/2019,Men 1500 Freestyle LCM Male,NOR,Norway,"CHRISTIANSEN, Henrik",M,09/10/1996,,,82,82,952,Gwangju,KOR
15th FINA World Championships 2013,14:45.37,04/08/2013,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,83,83,952,Barcelona,ESP
8th Pan Pacific Championships 1999,14:45.60,29/08/1999,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,84,84,,Sydney,AUS
14th FINA World Championships 2011,14:45.66,31/07/2011,Men 1500 Freestyle LCM Male,HUN,Hungary,"KIS, Gergo",M,19/01/1988,,,85,85,962,Shanghai,CHN
Phillips 66 International Team Trials 2022,14:45.72,26/04/2022,Men 1500 Freestyle LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,86,86,951,Greensboro,USA
Olympic Games Rio 2016,14:45.74,12/08/2016,Men 1500 Freestyle LCM Male,USA,United States of America,"JAEGER, Connor",M,30/04/1991,,,87,87,950,Rio de Janeiro,BRA
Chinese National Championships (50m),14:45.78,25/09/2011,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,88,88,962,Rizhao,CHN
18th FINA World Championships 2019,14:45.80,27/07/2019,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,89,89,950,Gwangju,KOR
Olympic Games Beijing 2008,14:45.84,15/08/2008,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"ZHANG, Lin",M,06/01/1987,,,90,90,989,Beijing,CHN
12th FINA World Championships 2007,14:45.94,01/04/2007,Men 1500 Freestyle LCM Male,POL,Poland,"SAWRYMOWICZ, Mateusz",M,22/04/1987,,,91,91,,Melbourne,AUS
Olympic Games Athens 2004,14:45.95,21/08/2004,Men 1500 Freestyle LCM Male,GBR,Great Britain,"DAVIES, David",M,03/03/1985,,,92,92,,Athens,GRE
Olympic Games Tokyo 2020,14:45.99,30/07/2021,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,93,93,950,Tokyo,JPN
Qualifikationswettkampf Magdeburg 2021,14:46.03,11/04/2021,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,94,94,950,Magdeburg,GER
US Olympic Team Trials - Wave II,14:46.06,20/06/2021,Men 1500 Freestyle LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,95,95,949,Omaha,USA
7th FINA World Junior Swimming Championships 2019,14:46.09,25/08/2019,Men 1500 Freestyle LCM Male,CRO,Croatia,"GRGIC, Franko",M,31/01/2003,,,96,96,949,Budapest,HUN
Olympic Games Beijing 2008,14:46.11,15/08/2008,Men 1500 Freestyle LCM Male,GBR,Great Britain,"DAVIES, David",M,03/03/1985,,,97,97,988,Beijing,CHN
Olympic Games London 2012,14:46.23,03/08/2012,Men 1500 Freestyle LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,98,98,959,London,GBR
18th Mediterranean Games 2018,14:46.25,24/06/2018,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,99,99,949,Tarragona,ESP
14th FINA World Championships 2011,14:46.33,31/07/2011,Men 1500 Freestyle LCM Male,FAR,Faroe Islands,"JOENSEN, Pal",M,10/12/1990,,,100,100,960,Shanghai,CHN
Italian National Championships (50m),14:46.48,19/04/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,101,101,948,Riccione,ITA
British Swimming Championships (50m),14:46.51,18/04/2019,Men 1500 Freestyle LCM Male,GBR,Great Britain,"JERVIS, Daniel",M,09/06/1996,,,102,102,948,Glasgow,GBR
British Swimming Championships (50m),14:46.51,18/04/2019,Men 1500 Freestyle LCM Male,GBR,Great Britain,"JERVIS, Daniel",M,09/06/1996,,,102,103,948,Glasgow,GBR
German National Championships (50m),14:46.61,07/02/2020,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,104,104,948,Magdeburg,GER
European Championships 2016,14:46.81,17/05/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,105,105,947,London,GBR
13th FINA World Championships 2009,14:46.84,02/08/2009,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,106,106,,Rome,ITA
13th Pan Pacific Championships 2018,14:46.93,09/08/2018,Men 1500 Freestyle LCM Male,USA,United States of America,"WILIMOVSKY, Jordan",M,22/04/1994,,,107,107,947,Tokyo,JPN
31th Internationale Schwimmveranstaltung Gothaer & Friends,14:47.03,25/03/2022,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,108,108,946,Magdeburg,GER
21st Commonwealth Games 2018,14:47.09,10/04/2018,Men 1500 Freestyle LCM Male,AUS,Australia,"MCLOUGHLIN, Jack Alan",M,01/02/1995,,,109,109,946,Gold Coast,AUS
Olympic Games Tokyo 2020,14:47.20,30/07/2021,Men 1500 Freestyle LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,110,110,946,Tokyo,JPN
12th FINA World Championships 2007,14:47.29,01/04/2007,Men 1500 Freestyle LCM Male,RUS,Russian Federation,"PRILUKOV, Yuriy",M,14/06/1984,,,111,111,,Melbourne,AUS
2012 NSW State Open Championshps,14:47.38,10/02/2012,Men 1500 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,112,112,955,Sydney,AUS
18th FINA World Championships 2019,14:47.52,27/07/2019,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,113,113,945,Gwangju,KOR
18th FINA World Championships 2019,14:47.54,27/07/2019,Men 1500 Freestyle LCM Male,UKR,Ukraine,"ROMANCHUK, Mykhailo",M,07/08/1996,,,114,114,945,Gwangju,KOR
11th FINA World Championships 2005,14:47.58,31/07/2005,Men 1500 Freestyle LCM Male,USA,United States of America,"JENSEN, Larsen",M,01/09/1985,,,115,115,,Montreal,CAN
US Olympic Team Trials - Swimming,14:47.61,03/07/2016,Men 1500 Freestyle LCM Male,USA,United States of America,"JAEGER, Connor",M,30/04/1991,,,116,116,944,Omaha,USA
17th FINA World Championships 2017,14:47.70,30/07/2017,Men 1500 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,117,117,944,Budapest,HUN
18th FINA World Championships 2019,14:47.75,27/07/2019,Men 1500 Freestyle LCM Male,DEN,Denmark,"NORGAARD, Alexander",M,15/03/2000,,,118,118,944,Gwangju,KOR
29th Summer Universiade 2017,14:47.75,22/08/2017,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,118,119,944,Taipei City,TPE
Olympic Games Beijing 2008,14:47.76,15/08/2008,Men 1500 Freestyle LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,120,120,983,Beijing,CHN
15th FINA World Championships 2013,14:47.96,04/08/2013,Men 1500 Freestyle LCM Male,USA,United States of America,"JAEGER, Connor",M,30/04/1991,,,121,121,943,Barcelona,ESP
Chinese National Championships (50m),14:48.10,01/04/2013,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,122,122,943,Zhengzhou,CHN
11th FINA World Championships 2005,14:48.11,31/07/2005,Men 1500 Freestyle LCM Male,GBR,Great Britain,"DAVIES, David",M,03/03/1985,,,123,123,,Montreal,CAN
14th FINA World Championships 2011,14:48.13,30/07/2011,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,124,124,954,Shanghai,CHN
Olympic Games Beijing 2008,14:48.16,17/08/2008,Men 1500 Freestyle LCM Male,USA,United States of America,"JENSEN, Larsen",M,01/09/1985,,,125,125,981,Beijing,CHN
7th Milano City Trophy - 2017,14:48.21,11/03/2017,Men 1500 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,126,126,943,Milan,ITA
Olympic Games Rio 2016,14:48.23,12/08/2016,Men 1500 Freestyle LCM Male,USA,United States of America,"WILIMOVSKY, Jordan",M,22/04/1994,,,127,127,942,Rio de Janeiro,BRA
13th FINA World Championships 2009,14:48.28,02/08/2009,Men 1500 Freestyle LCM Male,ITA,Italy,"COLBERTALDO, Federico",M,17/10/1988,,,128,128,,Rome,ITA
Olympic Games Sydney 2000,14:48.33,23/09/2000,Men 1500 Freestyle LCM Male,AUS,Australia,"HACKETT, Grant",M,09/05/1980,,,129,129,,Sydney,AUS
Olympic Games Beijing 2008,14:48.39,15/08/2008,Men 1500 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,130,130,981,Beijing,CHN
13th Pan Pacific Championships 2018,14:48.40,09/08/2018,Men 1500 Freestyle LCM Male,USA,United States of America,"GROTHE, Zane",M,22/04/1992,,,131,131,942,Tokyo,JPN
Australian Olympic Trials 1992,14:48.40,05/04/1992,Men 1500 Freestyle LCM Male,AUS,Australia,"PERKINS, Kieren",M,14/08/1973,,,131,132,,Canberra,AUS
Olympic Games Rio 2016,14:48.47,12/08/2016,Men 1500 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,133,133,942,Rio de Janeiro,BRA
Malmsten Swim Open Stockholm,14:48.52,13/04/2019,Men 1500 Freestyle LCM Male,CZE,Czech Republic,"MICKA, Jan",M,15/01/1995,,,134,134,942,Stockholm,SWE
19th FINA World Championships Budapest 2022,14:48.53,25/06/2022,Men 1500 Freestyle LCM Male,BRA,Brazil,"COSTA, Guilherme",M,01/10/1998,,,135,135,942,Budapest,HUN
Olympic Games Tokyo 2020,14:48.53,30/07/2021,Men 1500 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,135,136,942,Tokyo,JPN
Australian National Championships (50m),14:48.60,13/04/2016,Men 1500 Freestyle LCM Male,AUS,Australia,"MCLOUGHLIN, Jack Alan",M,01/02/1995,,,137,137,941,Adelaide,AUS
21st Commonwealth Games 2018,14:48.67,10/04/2018,Men 1500 Freestyle LCM Male,GBR,Great Britain,"JERVIS, Daniel",M,09/06/1996,,,138,138,941,Gold Coast,AUS
Olympic Games Rio 2016,14:48.68,12/08/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,139,139,941,Rio de Janeiro,BRA
13th Pan Pacific Championships 2018,14:48.70,09/08/2018,Men 1500 Freestyle LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,140,140,941,Tokyo,JPN
European Championships 2016,14:48.75,18/05/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,141,141,941,London,GBR
20th Commonwealth Games 2014,14:48.76,29/07/2014,Men 1500 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,142,142,941,Glasgow,GBR
Australian National Championships (50m),14:48.77,13/04/2016,Men 1500 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,143,143,941,Adelaide,AUS
19th FINA World Championships Budapest 2022,14:48.86,25/06/2022,Men 1500 Freestyle LCM Male,GBR,Great Britain,"JERVIS, Daniel",M,09/06/1996,,,144,144,940,Budapest,HUN
6th Milano City Trophy - 2016,14:48.86,20/03/2016,Men 1500 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,144,145,940,Milan,ITA
US National Championships (50m),14:48.89,25/07/2018,Men 1500 Freestyle LCM Male,USA,United States of America,"WILIMOVSKY, Jordan",M,22/04/1994,,,146,146,940,Irvine,USA
Olympic Games Rio 2016,14:48.90,12/08/2016,Men 1500 Freestyle LCM Male,FRA,France,"JOLY, Damien",M,04/06/1992,,,147,147,940,Rio de Janeiro,BRA
European Championships 2012,14:48.92,23/05/2012,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,148,148,950,Debrecen,HUN
54th International Trophy “Settecolli”,14:49.06,24/06/2017,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,149,149,940,Rome,ITA
Olympic Games Tokyo 2020,14:49.17,30/07/2021,Men 1500 Freestyle LCM Male,ITA,Italy,"PALTRINIERI, Gregorio",M,05/09/1994,,,150,150,940,Tokyo,JPN
US Olympic Team Trials - Swimming,14:49.19,03/07/2016,Men 1500 Freestyle LCM Male,USA,United States of America,"WILIMOVSKY, Jordan",M,22/04/1994,,,151,151,939,Omaha,USA
