meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
FINA Swimming World Cup 2018,23.83,07/09/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,11,11,979,Kazan,RUS
Swim Open Stockholm 2017,23.83,10/04/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,11,12,987,Stockholm,SWE
Australian National Championships (50m),23.84,13/04/2016,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,13,13,986,Adelaide,AUS
European Championships 2018,23.85,03/08/2018,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,14,14,977,Glasgow,GBR
17th FINA World Championships 2017,23.85,30/07/2017,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,14,15,984,Budapest,HUN
SM/JSM (50m) 2017,23.85,02/07/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,14,16,984,Boras,SWE
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2017,23.85,17/06/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,14,17,984,Canet-en-Roussillon,FRA
Bergen Swim Festival 2017,23.87,07/05/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,18,18,982,Bergen,NOR
21st Commonwealth Games 2018,23.88,06/04/2018,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,19,19,973,Gold Coast,AUS
13th FINA World Championships 2009,23.88,02/08/2009,Women 50 Freestyle LCM Female,SWE,Sweden,"ALSHAMMAR, Therese",F,26/08/1977,,,19,20,,Rome,ITA
Malmsten Swim Open Stockholm,23.91,14/04/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,21,21,970,Stockholm,SWE
European Championships 2018,23.92,03/08/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,22,22,968,Glasgow,GBR
55th International Trophy “Settecolli”,23.92,29/06/2018,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,22,23,968,Rome,ITA
Hancock Prospecting Australian Swimming Trials 2021,23.93,17/06/2021,Women 50 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,24,24,967,Adelaide,AUS
Hancock Prospecting Australian Swimming Trials 2021,23.94,17/06/2021,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,25,25,966,Adelaide,AUS
Mare Nostrum -  35th Meeting International de Natation de Monte Carlo 2017,23.95,11/06/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,26,26,972,Monaco,MON
SM/Para-SM/JSM (50m) 2018,23.96,06/07/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,27,27,964,Landskrona,SWE
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2017,23.96,13/06/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,27,28,971,Barcelona,ESP
12th Pan Pacific Championships 2014,23.96,24/08/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,27,29,971,Gold Coast,AUS
20th Commonwealth Games 2014,23.96,26/07/2014,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,27,30,971,Glasgow,GBR
Amsterdam Swim Cup 2009,23.96,19/04/2009,Women 50 Freestyle LCM Female,NED,Netherlands,"VELDHUIS, Magdalena",F,29/06/1979,,,27,31,,Amsterdam,NED
The National Games,23.97,26/09/2021,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,32,32,962,Xian,CHN
European Championships 2021,23.97,18/05/2021,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,32,33,962,Budapest,HUN
FINA Champions Swim Series 2019,23.97,12/05/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,32,34,962,Budapest,HUN
17th FINA World Championships 2017,23.97,30/07/2017,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,32,35,970,Budapest,HUN
Australian National Championships (50m),23.97,29/03/2008,Women 50 Freestyle LCM Female,AUS,Australia,"LENTON, Libby",F,28/01/1985,,,32,36,1030,Sydney,AUS
19th FINA World Championships Budapest 2022,23.98,25/06/2022,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,37,37,961,Budapest,HUN
European Championships 2018,23.98,07/08/2018,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,37,38,961,Glasgow,GBR
Swedish National Championships (50m),23.98,02/07/2014,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,37,39,969,Boras,SWE
FINA Swimming World Cup 2018,23.99,13/09/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,40,40,960,Doha,QAT
13th FINA World Championships 2009,23.99,02/08/2009,Women 50 Freestyle LCM Female,NED,Netherlands,"VELDHUIS, Magdalena",F,29/06/1979,,,40,41,,Rome,ITA
13th FINA World Championships 2009,23.99,02/08/2009,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,40,42,,Rome,ITA
Olympic Games Tokyo 2020,24.00,31/07/2021,Women 50 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,43,43,959,Tokyo,JPN
FINA Champions Swim Series 2019,24.00,28/04/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,43,44,959,Guangzhou,CHN
17th FINA World Championships 2017,24.00,30/07/2017,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,43,45,966,Budapest,HUN
20th Commonwealth Games 2014,24.00,26/07/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,43,46,966,Glasgow,GBR
Swim Open Stockholm 2017,24.01,10/04/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,47,47,965,Stockholm,SWE
19th Luxembourg Euro Meet 2017,24.01,28/01/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,47,48,965,Luxembourg,LUX
Olympic Games Tokyo 2020,24.02,30/07/2021,Women 50 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,49,49,956,Tokyo,JPN
FINA Swimming World Cup 2019,24.02,15/08/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,49,50,956,Singapore,SGP
FINA Champions Swim Series 2020,24.03,19/01/2020,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,51,51,955,Beijing,CHN
BHP Aquatic Super Series 2015,24.03,30/01/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,51,52,963,Perth,AUS
Hancock Prospecting Australian Swimming Trials 2021,24.04,17/06/2021,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,53,53,954,Adelaide,AUS
FINA Champions Swim Series 2020,24.04,15/01/2020,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,53,54,954,Shenzen,CHN
2017 National Games ,24.04,01/09/2017,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,53,55,961,Tianjin,CHN
Swimming Australia Grand Prix 2016,24.04,01/07/2016,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,53,56,961,Brisbane,AUS
18th FINA World Championships 2019,24.05,28/07/2019,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,57,57,953,Gwangju,KOR
18th FINA World Championships 2019,24.05,27/07/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,57,58,953,Gwangju,KOR
Hancock Prospecting Australian Swimming Trials 2019,24.05,14/06/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,57,59,953,Brisbane,AUS
Mare Nostrum - 36th Meeting International de Natation de Monte Carlo 2018,24.05,16/06/2018,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,57,60,953,Monaco,MON
17th FINA World Championships 2017,24.05,29/07/2017,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,57,61,960,Budapest,HUN
15th FINA World Championships 2013,24.05,04/08/2013,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,57,62,960,Barcelona,ESP
Olympic Games London 2012,24.05,04/08/2012,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,57,63,960,London,GBR
Mare Nostrum - 39th Meeting International de Natation de Monte Carlo 2022,24.06,21/05/2022,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,64,64,952,Monaco,MON
European Championships 2021,24.06,17/05/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,64,65,952,Budapest,HUN
Olympic Games Beijing 2008,24.06,17/08/2008,Women 50 Freestyle LCM Female,GER,Germany,"STEFFEN, Britta",F,16/11/1983,,,64,66,1018,Beijing,CHN
Olympic Games Tokyo 2020,24.07,01/08/2021,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,67,67,950,Tokyo,JPN
18th FINA World Championships 2019,24.07,28/07/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,67,68,950,Gwangju,KOR
Olympic Games Rio 2016,24.07,13/08/2016,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,67,69,958,Rio de Janeiro,BRA
European Championships 2016,24.07,22/05/2016,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,67,70,958,London,GBR
Olympic Games London 2012,24.07,03/08/2012,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,67,71,958,London,GBR
Olympic Games Beijing 2008,24.07,17/08/2008,Women 50 Freestyle LCM Female,USA,United States of America,"TORRES, Dara",F,15/04/1967,,,67,72,1017,Beijing,CHN
Mare Nostrum - 39th Meeting International de Natation de Monte Carlo 2022,24.08,22/05/2022,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,73,73,949,Monaco,MON
Olympic Games Tokyo 2020,24.08,31/07/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,73,74,949,Tokyo,JPN
FINA Swimming World Cup 2019,24.08,01/11/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,73,75,949,Kazan,RUS
FINA Champions Swim Series 2019,24.08,01/06/2019,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,73,76,949,Indianapolis,USA
Malmsten Swim Open Stockholm 2018,24.08,07/04/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,73,77,949,Stockholm,SWE
Malmsten Swim Open Stockholm 2018,24.08,05/04/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,73,78,949,Stockholm,SWE
17th FINA World Championships 2017,24.08,29/07/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,73,79,957,Budapest,HUN
13th FINA World Championships 2009,24.08,01/08/2009,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,73,80,,Rome,ITA
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2021,24.09,01/06/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,81,81,948,Canet-en-Roussillon,FRA
18th FINA World Championships 2019,24.09,27/07/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,81,82,948,Gwangju,KOR
56th International Trophy “Settecolli”,24.09,21/06/2019,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,81,83,948,Rome,ITA
Olympic Games Rio 2016,24.09,13/08/2016,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,81,84,955,Rio de Janeiro,BRA
European Championships 2008,24.09,24/03/2008,Women 50 Freestyle LCM Female,NED,Netherlands,"VELDHUIS, Magdalena",F,29/06/1979,,,81,85,1015,Eindhoven,NED
US National Championships (50m),24.10,29/07/2018,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,86,86,947,Irvine,USA
Swim Cup Eindhoven 2012,24.10,12/04/2012,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,86,87,954,Eindhoven,NED
19th FINA World Championships Budapest 2022,24.11,24/06/2022,Women 50 Freestyle LCM Female,POL,Poland,"WASICK, Katarzyna",F,22/03/1992,,,88,88,946,Budapest,HUN
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,24.11,28/05/2022,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,88,89,946,Canet en Roussillon,FRA
Mare Nostrum - 39th Meeting International de Natation de Monte Carlo 2022,24.11,22/05/2022,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,88,90,946,Monaco,MON
Eindhoven Qualification Meet,24.11,09/04/2021,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,88,91,946,Eindhoven,NED
SNSW State Open Championships 2021,24.11,19/03/2021,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,88,92,946,Sydney,AUS
FINA Swimming World Cup 2019,24.11,07/11/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,88,93,946,Doha,QAT
18th FINA World Championships 2019,24.11,28/07/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,88,94,946,Gwangju,KOR
FINA Champions Swim Series 2019,24.11,28/04/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,88,95,946,Guangzhou,CHN
Bergen Swim Festival 2019,24.11,07/04/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,88,96,946,Bergen,NOR
Olympic Games Rio 2016,24.11,13/08/2016,Women 50 Freestyle LCM Female,BLR,Belarus,"HERASIMENIA, Aliaksandra",F,31/12/1985,,,88,97,953,Rio de Janeiro,BRA
13th FINA World Championships 2009,24.11,02/08/2009,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,88,98,,Rome,ITA
Olympic Games Tokyo 2020,24.12,30/07/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,99,99,945,Tokyo,JPN
18th FINA World Championships 2019,24.12,28/07/2019,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,99,100,945,Gwangju,KOR
Pan Pacs Trials 2018,24.12,04/07/2018,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,99,101,945,Adelaide,AUS
17th FINA World Championships 2017,24.12,29/07/2017,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,99,102,952,Budapest,HUN
McDonalds Queensland Championships 2015,24.12,16/12/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,99,103,952,Brisbane,AUS
16th FINA World Championships 2015,24.12,09/08/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,99,104,952,Kazan,RUS
Olympic Games Tokyo 2020,24.13,31/07/2021,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,105,105,943,Tokyo,JPN
Energy for Swim 2017,24.13,08/08/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,105,106,951,Rome,ITA
54th International Trophy “Settecolli”,24.13,25/06/2017,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,105,107,951,Rome,ITA
Olympic Games Rio 2016,24.13,13/08/2016,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,105,108,951,Rio de Janeiro,BRA
Australian National Championships (50m),24.13,01/04/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,105,109,951,Brisbane,AUS
British Gas Swimming Championships 2012,24.13,03/03/2012,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,105,110,951,London,GBR
Olympic Games Sydney 2000,24.13,22/09/2000,Women 50 Freestyle LCM Female,NED,Netherlands,"DE BRUIJN, Inge",F,24/08/1973,,,105,111,,Sydney,AUS
Australian National Championships (50m),24.14,22/05/2022,Women 50 Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,112,112,942,Adelaide,AUS
European Championships 2021,24.14,17/05/2021,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,112,113,942,Budapest,HUN
22nd Luxembourg Euro Meet 2020,24.14,25/01/2020,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,112,114,942,Luxembourg,LUX
18th FINA World Championships 2019,24.14,27/07/2019,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,112,115,942,Gwangju,KOR
European Championships 2018,24.14,03/08/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,112,116,942,Glasgow,GBR
Bergen Swim Festival 2018,24.14,15/04/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,112,117,942,Bergen,NOR
20th Commonwealth Games 2014,24.14,25/07/2014,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,112,118,949,Glasgow,GBR
15th FINA World Championships 2013,24.14,04/08/2013,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,112,119,949,Barcelona,ESP
Swim Cup Eindhoven 2012,24.14,12/04/2012,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,112,120,949,Eindhoven,NED
14th FINA World Championships 2011,24.14,31/07/2011,Women 50 Freestyle LCM Female,SWE,Sweden,"ALSHAMMAR, Therese",F,26/08/1977,,,112,121,949,Shanghai,CHN
19th FINA World Championships Budapest 2022,24.15,24/06/2022,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,122,122,941,Budapest,HUN
Olympic Games Tokyo 2020,24.15,30/07/2021,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,122,123,941,Tokyo,JPN
NSW Championships,24.15,19/01/2018,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,122,124,941,Sydney,AUS
Swim Open Stockholm 2017,24.15,10/04/2017,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,122,125,948,Stockholm,SWE
Danish Open 2017,24.15,03/04/2017,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,122,126,948,Bronshoj,DEN
Olympic Games Rio 2016,24.15,13/08/2016,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,122,127,948,Rio de Janeiro,BRA
Eindhoven Swim Cup,24.15,10/04/2014,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,122,128,948,Eindhoven,NED
FINA Swimming World Cup 2019,24.16,08/08/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,129,129,940,Jinan,CHN
58th International Trophy “Settecolli”,24.17,27/06/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,130,130,939,Rome,ITA
European Championships 2021,24.17,18/05/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,130,131,939,Budapest,HUN
European Championships 2021,24.17,18/05/2021,Women 50 Freestyle LCM Female,POL,Poland,"WASICK, Katarzyna",F,22/03/1992,,,130,132,939,Budapest,HUN
TAC Spring Invitational 2021 (50m),24.17,14/05/2021,Women 50 Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,130,133,939,Cary,USA
SNSW State Open Championships 2021,24.17,19/03/2021,Women 50 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,130,134,939,Sydney,AUS
Hancock Prospecting Australian Swimming Trials 2019,24.17,14/06/2019,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,130,135,939,Brisbane,AUS
ST Arena Pro Swim at Austin 2016,24.17,16/01/2016,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,130,136,946,Austin,USA
20th Commonwealth Games 2014,24.17,25/07/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,130,137,946,Glasgow,GBR
Olympic Games Beijing 2008,24.17,17/08/2008,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,130,138,1004,Beijing,CHN
19th FINA World Championships Budapest 2022,24.18,25/06/2022,Women 50 Freestyle LCM Female,POL,Poland,"WASICK, Katarzyna",F,22/03/1992,,,139,139,938,Budapest,HUN
FINA Champions Swim Series 2019,24.18,01/06/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,139,140,938,Indianapolis,USA
55th International Trophy “Settecolli”,24.18,29/06/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,139,141,938,Rome,ITA
Australian National Championships (50m),24.18,01/04/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,139,142,945,Brisbane,AUS
Olympic Games Tokyo 2020,24.19,31/07/2021,Women 50 Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,143,143,936,Tokyo,JPN
Hancock Prospecting National Championships Australia (50m),24.19,03/03/2018,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,143,144,936,Gold Coast,AUS
Olympic Games Rio 2016,24.19,13/08/2016,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,143,145,944,Rio de Janeiro,BRA
Australian National Championships (50m),24.19,09/04/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,143,146,944,Sydney,AUS
15th FINA World Championships 2013,24.19,03/08/2013,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,143,147,944,Barcelona,ESP
13th FINA World Championships 2009,24.19,02/08/2009,Women 50 Freestyle LCM Female,AUS,Australia,"LENTON, Libby",F,28/01/1985,,,143,148,,Rome,ITA
Russian National Swimming Championships (50m),24.20,09/04/2021,Women 50 Freestyle LCM Female,RUS,Russian Federation,"KAMENEVA, Mariia",F,27/05/1999,,,149,149,935,Kazan,RUS
Chinese National Championships (50m),24.20,28/09/2020,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,149,150,935,Qingdao,CHN
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2018,24.20,09/06/2018,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,149,151,935,Canet-en-Roussillon,FRA
Malmsten Swim Open Stockholm 2018,24.20,07/04/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,149,152,935,Stockholm,SWE
