meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Hancock Prospecting Australian Swimming Club Championships 2021,52.71,15/04/2021,Women 100 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,77,78,944,Gold Coast,AUS
18th FINA World Championships 2019,52.71,25/07/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,77,79,944,Gwangju,KOR
Olympic Games Rio 2016,52.71,10/08/2016,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,77,80,964,Rio de Janeiro,BRA
13th Pan Pacific Championships 2018,52.72,10/08/2018,Women 100 Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,81,81,943,Tokyo,JPN
55th International Trophy “Settecolli”,52.72,30/06/2018,Women 100 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,81,82,943,Rome,ITA
55th International Trophy “Settecolli”,52.72,29/06/2018,Women 100 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,81,83,943,Rome,ITA
Olympic Games Rio 2016,52.72,10/08/2016,Women 100 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,81,84,963,Rio de Janeiro,BRA
12th Pan Pacific Championships 2014,52.72,22/08/2014,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,81,85,963,Gold Coast,AUS
Eindhoven Swim Cup,52.73,10/04/2014,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,86,86,962,Eindhoven,NED
French National Championships (50m),52.74,26/05/2018,Women 100 Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,87,87,942,Saint Raphael,FRA
French National Championships (50m),52.74,25/05/2018,Women 100 Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,87,88,942,Saint Raphael,FRA
Olympic Games Tokyo 2020,52.75,28/07/2021,Women 100 Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,89,89,942,Tokyo,JPN
18th FINA World Championships 2019,52.75,26/07/2019,Women 100 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,89,90,942,Gwangju,KOR
Swim Cup Eindhoven 2012,52.75,12/04/2012,Women 100 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,89,91,961,Eindhoven,NED
Hancock Prospecting Australian Swimming Trials 2021,52.76,16/06/2021,Women 100 Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,92,92,941,Adelaide,AUS
FINA Swimming World Cup 2019,52.76,03/11/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,92,93,941,Kazan,RUS
Malmsten Swim Open Stockholm,52.76,15/04/2019,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,92,94,941,Stockholm,SWE
18th FINA World Championships 2019,52.77,25/07/2019,Women 100 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,95,95,940,Gwangju,KOR
55th International Trophy “Settecolli”,52.77,30/06/2018,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,95,96,940,Rome,ITA
55th International Trophy “Settecolli”,52.77,29/06/2018,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,95,97,940,Rome,ITA
Malmsten Swim Open Stockholm 2018,52.77,08/04/2018,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,95,98,940,Stockholm,SWE
Malmsten Swim Open Stockholm 2018,52.77,05/04/2018,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,95,99,940,Stockholm,SWE
17th FINA World Championships 2017,52.77,28/07/2017,Women 100 Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,95,100,960,Budapest,HUN
Hancock Prospecting Australian Swimming Trials 2021,52.78,16/06/2021,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,101,101,940,Adelaide,AUS
FINA Swimming World Cup 2019,52.78,16/08/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,101,102,940,Singapore,SGP
17th FINA World Championships 2017,52.78,28/07/2017,Women 100 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,101,103,959,Budapest,HUN
Hancock Prospecting Australian,52.78,09/04/2017,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,101,104,959,Brisbane,AUS
Olympic Games Rio 2016,52.78,10/08/2016,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,101,105,960,Rio de Janeiro,BRA
Swim Open Stockholm,52.78,02/04/2016,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,101,106,960,Stockholm,SWE
16th FINA World Championships 2015,52.78,06/08/2015,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,101,107,960,Kazan,RUS
Olympic Games Tokyo 2020,52.79,30/07/2021,Women 100 Freestyle LCM Female,NED,Netherlands,"HEEMSKERK, Femke",F,21/09/1987,,,108,108,939,Tokyo,JPN
Kosuke Kitajima Cup,52.79,18/11/2018,Women 100 Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,108,109,939,Tokyo,JPN
Eindhoven Swim Cup / Dutch Championships1,52.79,04/04/2015,Women 100 Freestyle LCM Female,NED,Netherlands,"HEEMSKERK, Femke",F,21/09/1987,,,108,110,959,Eindhoven,NED
19th FINA World Championships Budapest 2022,52.80,23/06/2022,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,111,111,939,Budapest,HUN
Olympic Games Tokyo 2020,52.80,28/07/2021,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,111,112,939,Tokyo,JPN
Australian National Championships (50m),52.80,11/04/2016,Women 100 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,111,113,959,Adelaide,AUS
US National Championships (50m),52.81,27/06/2017,Women 100 Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,114,114,957,Indianapolis,USA
Olympic Games Tokyo 2020,52.82,29/07/2021,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,115,115,938,Tokyo,JPN
FINA Champions Swim Series 2019,52.82,28/04/2019,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,115,116,938,Guangzhou,CHN
European Championships 2016,52.82,18/05/2016,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,115,117,958,London,GBR
16th FINA World Championships 2015,52.82,07/08/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,115,118,958,Kazan,RUS
Australian National Championships (50m),52.83,18/05/2022,Women 100 Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,119,119,937,Adelaide,AUS
Olympic Games Tokyo 2020,52.83,30/07/2021,Women 100 Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,119,120,937,Tokyo,JPN
SNSW State Open Championships 2021,52.83,18/03/2021,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,119,121,937,Sydney,AUS
European Championships 2018,52.83,03/08/2018,Women 100 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,119,122,937,Glasgow,GBR
2013 EnergyAustralia Swimming,52.83,26/04/2013,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,119,123,957,Adelaide,AUS
Hancock Prospecting Australian Swimming Trials 2019,52.84,13/06/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,124,124,937,Brisbane,AUS
Hancock Prospecting Australian National Championships (50m),52.84,07/04/2019,Women 100 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,124,125,937,Adelaide,AUS
McDonalds Queensland Championships 2015,52.84,14/12/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,124,126,956,Brisbane,AUS
16th FINA World Championships 2015,52.84,06/08/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,124,127,956,Kazan,RUS
13th FINA World Championships 2009,52.84,30/07/2009,Women 100 Freestyle LCM Female,AUS,Australia,"LENTON, Libby",F,28/01/1985,,,124,128,,Rome,ITA
19th FINA World Championships Budapest 2022,52.85,22/06/2022,Women 100 Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,129,129,936,Budapest,HUN
Hancock Prospecting Australian Swimming Club Championships 2021,52.85,15/04/2021,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,129,130,936,Gold Coast,AUS
18th FINA World Championships 2019,52.85,21/07/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,129,131,936,Gwangju,KOR
13th Pan Pacific Championships 2018,52.85,11/08/2018,Women 100 Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,129,132,936,Tokyo,JPN
17th FINA World Championships 2017,52.85,27/07/2017,Women 100 Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,129,133,955,Budapest,HUN
Hancock Prospecting Australian,52.85,09/04/2017,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,129,134,955,Brisbane,AUS
NSW State Open Championships 2016,52.85,04/03/2016,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,129,135,956,Sydney,AUS
German National Championships (50m),52.85,25/06/2009,Women 100 Freestyle LCM Female,GER,Germany,"STEFFEN, Britta",F,16/11/1983,,,129,136,,Berlin,GER
Olympic Games Tokyo 2020,52.86,29/07/2021,Women 100 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,137,137,936,Tokyo,JPN
Bergen Swim Festival 2017,52.86,05/05/2017,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,137,138,955,Bergen,NOR
20th Commonwealth Games 2014,52.86,28/07/2014,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,137,139,955,Glasgow,GBR
NSW Senior State Age Championships 2020,52.87,12/12/2020,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,140,140,935,Sydney,AUS
Hancock Prospecting Australian Swimming Trials 2019,52.87,13/06/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,140,141,935,Brisbane,AUS
15th FINA World Championships 2013,52.87,01/08/2013,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,140,142,955,Barcelona,ESP
13th FINA World Championships 2009,52.87,31/07/2009,Women 100 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,140,143,,Rome,ITA
13th FINA World Championships 2009,52.87,30/07/2009,Women 100 Freestyle LCM Female,GER,Germany,"STEFFEN, Britta",F,16/11/1983,,,140,144,,Rome,ITA
