meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
European Junior Swimming Championships 2021,01:45.26,09/07/2021,Men 200 Freestyle LCM Male,ROU,Romania,"POPOVICI, David",M,15/09/2004,,,108,109,909,Rome,ITA
17th FINA World Championships 2017,01:45.27,25/07/2017,Men 200 Freestyle LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,110,110,909,Budapest,HUN
17th Asian Games 2014,01:45.28,21/09/2014,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,111,111,909,Incheon,KOR
US Olympic Team Trials - Wave II,01:45.29,15/06/2021,Men 200 Freestyle LCM Male,USA,United States of America,"SMITH, Kieran",M,20/05/2000,,,112,112,909,Omaha,USA
19th FINA World Championships Budapest 2022,01:45.30,23/06/2022,Men 200 Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,113,113,908,Budapest,HUN
11th Pan Pacific Championships 2010,01:45.30,18/08/2010,Men 200 Freestyle LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,113,114,908,Irvine,USA
13th FINA World Championships 2009,01:45.30,27/07/2009,Men 200 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,113,115,,Rome,ITA
18th FINA World Championships 2019,01:45.31,22/07/2019,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,116,116,908,Gwangju,KOR
13th FINA World Championships 2009,01:45.31,27/07/2009,Men 200 Freestyle LCM Male,RUS,Russian Federation,"LOBINTSEV, Nikita",M,21/11/1988,,,116,117,,Rome,ITA
Phillips 66 International Team Trials 2022,01:45.32,27/04/2022,Men 200 Freestyle LCM Male,USA,United States of America,"KIBLER, Drew",M,09/03/2000,,,118,118,908,Greensboro,USA
Olympic Games Tokyo 2020,01:45.32,26/07/2021,Men 200 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,118,119,908,Tokyo,JPN
Olympic Games Tokyo 2020,01:45.32,25/07/2021,Men 200 Freestyle LCM Male,ROU,Romania,"POPOVICI, David",M,15/09/2004,,,118,120,908,Tokyo,JPN
15th FINA World Championships 2013,01:45.32,30/07/2013,Men 200 Freestyle LCM Male,USA,United States of America,"DWYER, Conor",M,10/01/1989,,,118,121,908,Barcelona,ESP
Olympic Games Athens 2004,01:45.32,16/08/2004,Men 200 Freestyle LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,118,122,,Athens,GRE
European Championships 2018,01:45.33,06/08/2018,Men 200 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,123,123,908,Glasgow,GBR
Olympic Games Tokyo 2020,01:45.34,26/07/2021,Men 200 Freestyle LCM Male,GBR,Great Britain,"DEAN, Tom",M,02/05/2000,,,124,124,907,Tokyo,JPN
European Championships 2021,01:45.34,21/05/2021,Men 200 Freestyle LCM Male,GBR,Great Britain,"DEAN, Tom",M,02/05/2000,,,124,125,907,Budapest,HUN
European Championships 2018,01:45.34,07/08/2018,Men 200 Freestyle LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,124,126,907,Glasgow,GBR
Olympic Games Rio 2016,01:45.34,09/08/2016,Men 200 Freestyle LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,124,127,907,Rio de Janeiro,BRA
Flanders Swimming Cup 2018,01:45.35,20/01/2018,Men 200 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,128,128,907,Antwerp,BEL
Olympic Games Sydney 2000,01:45.35,18/09/2000,Men 200 Freestyle LCM Male,NED,Netherlands,"VAN DEN HOOGENBAND, Pieter",M,14/03/1978,,,128,129,,Sydney,AUS
Olympic Games Sydney 2000,01:45.35,17/09/2000,Men 200 Freestyle LCM Male,NED,Netherlands,"VAN DEN HOOGENBAND, Pieter",M,14/03/1978,,,128,130,,Sydney,AUS
17th FINA World Championships 2017,01:45.36,25/07/2017,Men 200 Freestyle LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,131,131,907,Budapest,HUN
16th FINA World Championships 2015,01:45.36,03/08/2015,Men 200 Freestyle LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,131,132,907,Kazan,RUS
12th FINA World Championships 2007,01:45.36,30/03/2007,Men 200 Freestyle LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,131,133,,Melbourne,AUS
Olympic Games Tokyo 2020,01:45.37,25/07/2021,Men 200 Freestyle LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,134,134,907,Tokyo,JPN
Olympic Games Sydney 2000,01:45.37,17/09/2000,Men 200 Freestyle LCM Male,AUS,Australia,"THORPE, Ian",M,13/10/1982,,,134,135,,Sydney,AUS
16th FINA World Championships 2015,01:45.38,04/08/2015,Men 200 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,136,136,906,Kazan,RUS
Arena Pro Swim Series Santa Clara 2016,01:45.41,03/06/2016,Men 200 Freestyle LCM Male,USA,United States of America,"DWYER, Conor",M,10/01/1989,,,137,137,906,Santa Clara,USA
