meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games Rio 2016,01:04.93,08/08/2016,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,14,15,973,Rio de Janeiro,BRA
11th Pan Pacific Championships 2010,01:04.93,19/08/2010,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,14,16,977,Irvine,USA
13th FINA World Championships 2009,01:04.93,28/07/2009,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,14,17,,Rome,ITA
Olympic Games Tokyo 2020,01:04.95,27/07/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"JACOBY, Lydia",F,29/02/2004,,,18,18,962,Tokyo,JPN
US National Championships (50m),01:04.95,30/06/2017,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,18,19,972,Indianapolis,USA
55th International Trophy “Settecolli”,01:04.98,29/06/2018,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,20,20,961,Rome,ITA
15th FINA World Championships 2013,01:05.02,30/07/2013,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,21,21,973,Barcelona,ESP
17th FINA World Championships 2017,01:05.03,25/07/2017,Women 100 Breaststroke LCM Female,USA,United States of America,"MEILI, Katie",F,16/04/1991,,,22,22,968,Budapest,HUN
17th FINA World Championships 2017,01:05.05,25/07/2017,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,23,23,968,Budapest,HUN
14th FINA World Championships 2011,01:05.05,26/07/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,23,24,972,Shanghai,CHN
17th FINA World Championships 2017,01:05.06,24/07/2017,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,25,25,967,Budapest,HUN
Olympic Games Tokyo 2020,01:05.07,26/07/2021,Women 100 Breaststroke LCM Female,RSA,South Africa,"SCHOENMAKER, Tatjana",F,09/07/1997,,,26,26,957,Tokyo,JPN
18th Commonwealth Games 2006,01:05.09,20/03/2006,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,27,27,,Melbourne,AUS
FINA Champions Swim Series 2019,01:05.13,01/06/2019,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,28,28,954,Indianapolis,USA
Olympic Games Beijing 2008,01:05.17,12/08/2008,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,29,29,1056,Beijing,CHN
15th FINA World Championships 2013,01:05.18,29/07/2013,Women 100 Breaststroke LCM Female,USA,United States of America,"HARDY, Jessica",F,12/03/1987,,,30,30,966,Barcelona,ESP
Japan Selection Trial for 19th FINA World Championships 2022,01:05.19,02/03/2022,Women 100 Breaststroke LCM Female,JPN,Japan,"AOKI, Reona",F,24/02/1995,,,31,31,952,Tokyo,JPN
17th FINA World Championships 2017,01:05.20,24/07/2017,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,32,32,961,Budapest,HUN
US Olympic Team Trials - Swimming,01:05.20,28/06/2016,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,32,33,961,Omaha,USA
Mare Nostrum - 31st Meeting International de Natation de Monte Carlo 2013,01:05.20,08/06/2013,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,32,34,965,Monaco,MON
ASA Youth MC & Open Champs 2014,01:05.21,05/08/2014,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,35,35,960,Sheffield,GBR
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2013,01:05.21,11/06/2013,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,35,36,965,Barcelona,ESP
Olympic Games London 2012,01:05.21,29/07/2012,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,35,37,965,London,GBR
Olympic Games Tokyo 2020,01:05.22,27/07/2021,Women 100 Breaststroke LCM Female,RSA,South Africa,"SCHOENMAKER, Tatjana",F,09/07/1997,,,38,38,950,Tokyo,JPN
15th FINA World Championships 2013,01:05.24,29/07/2013,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,39,39,964,Barcelona,ESP
US Olympic Team Trials - Wave II,01:05.28,15/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"JACOBY, Lydia",F,29/02/2004,,,40,40,948,Omaha,USA
Open de France 2017,01:05.29,01/07/2017,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,41,41,957,Chartres,FRA
15th FINA World Championships 2013,01:05.29,29/07/2013,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,41,42,961,Barcelona,ESP
TYR Pro Swim Series San Antonio 2022,01:05.32,31/03/2022,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,43,43,946,San Antonio,USA
TYR Pro Swim Series Mission Viejo 2021,01:05.32,08/04/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,43,44,946,Mission Viejo,USA
Central Zone Section 3 Spring Speedo Sectionals 2021,01:05.32,27/03/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,43,45,946,Indianapolis,USA
Chinese National Championships (50m),01:05.32,29/08/2009,Women 100 Breaststroke LCM Female,CHN,People's Republic of China,"JI, Liping",F,09/12/1988,,,43,46,,Beijing,CHN
US National Championships (50m),01:05.36,28/07/2018,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,47,47,944,Irvine,USA
US Olympic Team Trials - Wave II,01:05.37,14/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"LAZOR, Annie",F,17/08/1994,,,48,48,944,Omaha,USA
Youth Olympic Games Nanjing 2014,01:05.39,20/08/2014,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,49,49,953,Nanjing,CHN
Olympic Games Tokyo 2020,01:05.40,26/07/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,50,50,942,Tokyo,JPN
13th FINA World Championships 2009,01:05.41,28/07/2009,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,51,51,,Rome,ITA
13th Pan Pacific Championships 2018,01:05.44,09/08/2018,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,52,52,941,Tokyo,JPN
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,01:05.46,06/06/2015,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,53,53,949,Canet-en-Roussillon,FRA
TYR Pro Swim Series Indianapolis 2021,01:05.47,13/05/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,54,54,939,Indianapolis,USA
Olympic Games London 2012,01:05.47,30/07/2012,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,54,55,953,London,GBR
17th FINA World Championships 2017,01:05.48,24/07/2017,Women 100 Breaststroke LCM Female,USA,United States of America,"MEILI, Katie",F,16/04/1991,,,56,56,949,Budapest,HUN
European Junior Swimming Championships 2013,01:05.48,14/07/2013,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,56,57,953,Poznan,POL
27th Summer Universiade 2013,01:05.48,12/07/2013,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,56,58,953,Kazan,RUS
18th FINA World Championships 2019,01:05.49,23/07/2019,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,59,59,938,Gwangju,KOR
Olympic Games Rio 2016,01:05.50,08/08/2016,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,60,60,948,Rio de Janeiro,BRA
FINA Champions Swim Series 2019,01:05.51,01/06/2019,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,61,61,938,Indianapolis,USA
US National Championships (50m),01:05.51,30/06/2017,Women 100 Breaststroke LCM Female,USA,United States of America,"MEILI, Katie",F,16/04/1991,,,61,62,947,Indianapolis,USA
Olympic Games Tokyo 2020,01:05.52,25/07/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"JACOBY, Lydia",F,29/02/2004,,,63,63,937,Tokyo,JPN
15th FINA World Championships 2013,01:05.52,30/07/2013,Women 100 Breaststroke LCM Female,USA,United States of America,"HARDY, Jessica",F,12/03/1987,,,63,64,951,Barcelona,ESP
European Championships 2018,01:05.53,05/08/2018,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,65,65,937,Glasgow,GBR
Olympic Games Tokyo 2020,01:05.54,27/07/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,66,66,936,Tokyo,JPN
14th FINA World Championships 2011,01:05.54,25/07/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,66,67,950,Shanghai,CHN
Olympic Games Tokyo 2020,01:05.55,25/07/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,68,68,936,Tokyo,JPN
Olympic Games London 2012,01:05.55,30/07/2012,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,68,69,950,London,GBR
18th FINA World Championships 2019,01:05.56,22/07/2019,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,70,70,935,Gwangju,KOR
Olympic Games London 2012,01:05.56,29/07/2012,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,70,71,950,London,GBR
NC Charlotte UltraSwim 2011,01:05.57,12/05/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,72,72,949,Charlotte,USA
TYR Pro Swim Series San Antonio 2022,01:05.58,31/03/2022,Women 100 Breaststroke LCM Female,GER,Germany,"ELENDT, Anna",F,04/09/2001,,,73,73,935,San Antonio,USA
US Olympic Team Trials - Wave II,01:05.60,15/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"LAZOR, Annie",F,17/08/1994,,,74,74,934,Omaha,USA
17th FINA World Championships 2017,01:05.60,24/07/2017,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,74,75,943,Budapest,HUN
16th FINA World Championships 2015,01:05.60,03/08/2015,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,74,76,943,Kazan,RUS
Santa Clara PSS 2018,01:05.61,09/06/2018,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,77,77,933,Santa Clara,USA
19th FINA World Championships Budapest 2022,01:05.62,19/06/2022,Women 100 Breaststroke LCM Female,GER,Germany,"ELENDT, Anna",F,04/09/2001,,,78,78,933,Budapest,HUN
The National Games,01:05.63,21/09/2021,Women 100 Breaststroke LCM Female,CHN,People's Republic of China,"YU, Jingyao",F,13/02/1999,,,79,79,932,Xian,CHN
British Gas National Championships (50m),01:05.63,10/04/2014,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,79,80,942,Glasgow,GBR
16th FINA World Championships 2015,01:05.64,03/08/2015,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,81,81,942,Kazan,RUS
17th Pan American Games 2015,01:05.64,17/07/2015,Women 100 Breaststroke LCM Female,USA,United States of America,"MEILI, Katie",F,16/04/1991,,,81,82,942,Toronto,CAN
Olympic Games Beijing 2008,01:05.64,10/08/2008,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,81,83,1033,Beijing,CHN
USA Winter National Championships (50m),01:05.65,06/12/2019,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,84,84,932,Atlanta,USA
17th FINA World Championships 2017,01:05.65,25/07/2017,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,84,85,941,Budapest,HUN
Olympic Games Tokyo 2020,01:05.66,25/07/2021,Women 100 Breaststroke LCM Female,SWE,Sweden,"HANSSON, Sophie",F,02/08/1998,,,86,86,931,Tokyo,JPN
18th FINA World Championships 2019,01:05.66,22/07/2019,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,86,87,931,Gwangju,KOR
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2017,01:05.66,14/06/2017,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,86,88,941,Barcelona,ESP
16th FINA World Championships 2015,01:05.66,04/08/2015,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,86,89,941,Kazan,RUS
11th Pan Pacific Championships 2010,01:05.66,19/08/2010,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,86,90,945,Irvine,USA
13th FINA World Championships 2009,01:05.66,27/07/2009,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,86,91,,Rome,ITA
Phillips 66 International Team Trials 2022,01:05.67,29/04/2022,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,92,92,931,Greensboro,USA
South African National Championships (50m),01:05.67,09/04/2022,Women 100 Breaststroke LCM Female,RSA,South Africa,"VAN NIEKERK, Lara",F,13/05/2003,,,92,93,931,Durban,RSA
58th International Trophy “Settecolli”,01:05.67,25/06/2021,Women 100 Breaststroke LCM Female,ITA,Italy,"CASTIGLIONI, Arianna",F,15/08/1997,,,92,94,931,Rome,ITA
US Olympic Team Trials - Wave II,01:05.67,14/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,92,95,931,Omaha,USA
TYR Pro Swim Series Bloomington 2019,01:05.68,17/05/2019,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,96,96,930,Bloomington,USA
52nd International Trophy “Settecolli”,01:05.68,12/06/2015,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,96,97,940,Rome,ITA
European Championships 2021,01:05.69,19/05/2021,Women 100 Breaststroke LCM Female,SWE,Sweden,"HANSSON, Sophie",F,02/08/1998,,,98,98,930,Budapest,HUN
European Championships 2021,01:05.69,18/05/2021,Women 100 Breaststroke LCM Female,SWE,Sweden,"HANSSON, Sophie",F,02/08/1998,,,98,99,930,Budapest,HUN
Olympic Games Rio 2016,01:05.69,08/08/2016,Women 100 Breaststroke LCM Female,USA,United States of America,"MEILI, Katie",F,16/04/1991,,,98,100,940,Rio de Janeiro,BRA
Italian National Championships (50m),01:05.70,09/04/2022,Women 100 Breaststroke LCM Female,ITA,Italy,"PILATO, Benedetta",F,18/01/2005,,,101,101,930,Milano,ITA
TYR Pro Swim Series Mission Viejo 2021,01:05.70,08/04/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,101,102,930,Mission Viejo,USA
Olympic Games Rio 2016,01:05.70,07/08/2016,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,101,103,939,Rio de Janeiro,BRA
US Olympic Team Trials - Wave II,01:05.71,14/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"JACOBY, Lydia",F,29/02/2004,,,104,104,929,Omaha,USA
Australian National Championships (50m),01:05.71,03/02/2006,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,104,105,,Melbourne,AUS
Olympic Games Tokyo 2020,01:05.72,26/07/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"JACOBY, Lydia",F,29/02/2004,,,106,106,929,Tokyo,JPN
Olympic Games Rio 2016,01:05.72,07/08/2016,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,106,107,938,Rio de Janeiro,BRA
12th FINA World Championships 2007,01:05.72,27/03/2007,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,106,108,,Melbourne,AUS
Charlotte PSS 2016,01:05.73,13/05/2016,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,109,109,938,Charlotte,USA
13th FINA World Championships 2009,01:05.73,31/07/2009,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,109,110,,Rome,ITA
South Africa Invitational Aquatic Championships 2021,01:05.74,11/04/2021,Women 100 Breaststroke LCM Female,RSA,South Africa,"SCHOENMAKER, Tatjana",F,09/07/1997,,,111,111,928,Port Elizabeth,RSA
TYR Pro Swim Series Des Moines 2020,01:05.74,05/03/2020,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,111,112,928,Des Moines,USA
Canadian World Championship Trials,01:05.74,09/07/2009,Women 100 Breaststroke LCM Female,CAN,Canada,"PIERSE, Annamay",F,05/12/1983,,,111,113,,Montreal,CAN
US Olympic Team Trials - Wave II,01:05.75,15/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"GALAT, Bethany",F,10/08/1995,,,114,114,927,Omaha,USA
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2019,01:05.75,16/06/2019,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,114,115,927,Barcelona,ESP
Olympic Games London 2012,01:05.75,29/07/2012,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,114,116,941,London,GBR
13th FINA World Championships 2009,01:05.75,28/07/2009,Women 100 Breaststroke LCM Female,USA,United States of America,"CARLSON, Kasey",F,26/11/1991,,,114,117,,Rome,ITA
13th Pan Pacific Championships 2018,01:05.76,09/08/2018,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,118,118,927,Tokyo,JPN
Mare Nostrum - 37th Meeting International de Natation de Monte Carlo 2019,01:05.77,08/06/2019,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,119,119,927,Monaco,MON
US National Championships (50m),01:05.78,28/07/2018,Women 100 Breaststroke LCM Female,USA,United States of America,"HANNIS, Molly",F,13/03/1992,,,120,120,926,Irvine,USA
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2018,01:05.78,09/06/2018,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,120,121,926,Canet-en-Roussillon,FRA
Olympic Games Rio 2016,01:05.78,07/08/2016,Women 100 Breaststroke LCM Female,USA,United States of America,"KING, Lilly",F,10/02/1997,,,120,122,936,Rio de Janeiro,BRA
Olympic Games Rio 2016,01:05.79,07/08/2016,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,123,123,935,Rio de Janeiro,BRA
2011 Maria Lenk Trophy,01:05.79,03/05/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,123,124,940,Rio De Janeiro,BRA
Telstra Australian National Championships (50m),01:05.79,16/03/2010,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,123,125,940,Sydney,AUS
Olympic Games Beijing 2008,01:05.80,11/08/2008,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,126,126,1026,Beijing,CHN
Olympic Games Tokyo 2020,01:05.81,26/07/2021,Women 100 Breaststroke LCM Female,SWE,Sweden,"HANSSON, Sophie",F,02/08/1998,,,127,127,925,Tokyo,JPN
17th FINA World Championships 2017,01:05.81,24/07/2017,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,127,128,934,Budapest,HUN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2022,01:05.82,25/05/2022,Women 100 Breaststroke LCM Female,GER,Germany,"ELENDT, Anna",F,04/09/2001,,,129,129,924,Barcelona,ESP
The National Games,01:05.82,21/09/2021,Women 100 Breaststroke LCM Female,CHN,People's Republic of China,"TANG, Qianting",F,14/03/2004,,,129,130,924,Xian,CHN
Edinburgh International Swim Meet,01:05.82,11/03/2016,Women 100 Breaststroke LCM Female,LTU,Lithuania,"MEILUTYTE, Ruta",F,19/03/1997,,,129,131,934,Edinburgh,GBR
US Olympic Team Trials,01:05.82,25/06/2012,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,129,132,938,Omaha,USA
Italian National Championships (50m),01:05.83,09/04/2022,Women 100 Breaststroke LCM Female,ITA,Italy,"PILATO, Benedetta",F,18/01/2005,,,133,133,924,Milano,ITA
US Winter National Championships (50m),01:05.83,01/12/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,133,134,938,Atlanta,USA
44th Santa Clara International,01:05.83,16/06/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,133,135,938,Santa Clara,USA
58th International Trophy “Settecolli”,01:05.84,25/06/2021,Women 100 Breaststroke LCM Female,ITA,Italy,"PILATO, Benedetta",F,18/01/2005,,,136,136,924,Rome,ITA
19th Commonwealth Games 2010,01:05.84,08/10/2010,Women 100 Breaststroke LCM Female,AUS,Australia,"JONES, Leisel",F,30/08/1985,,,136,137,937,Delhi,IND
13th FINA World Championships 2009,01:05.84,27/07/2009,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,136,138,,Rome,ITA
Olympic Games Tokyo 2020,01:05.85,25/07/2021,Women 100 Breaststroke LCM Female,ITA,Italy,"CARRARO, Martina",F,21/06/1993,,,139,139,923,Tokyo,JPN
NC Charlotte UltraSwim 2012,01:05.85,10/05/2012,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,139,140,937,Charlotte,USA
Italian National Championships (50m),01:05.86,02/04/2021,Women 100 Breaststroke LCM Female,ITA,Italy,"CARRARO, Martina",F,21/06/1993,,,141,141,923,Riccione,ITA
13th FINA World Championships 2009,01:05.86,28/07/2009,Women 100 Breaststroke LCM Female,AUS,Australia,"KATSOULIS, Sarah",F,10/05/1984,,,141,142,,Rome,ITA
European Championships 2018,01:05.87,04/08/2018,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,143,143,922,Glasgow,GBR
19th FINA World Championships Budapest 2022,01:05.88,19/06/2022,Women 100 Breaststroke LCM Female,ITA,Italy,"PILATO, Benedetta",F,18/01/2005,,,144,144,922,Budapest,HUN
2014 Japan Open,01:05.88,19/06/2014,Women 100 Breaststroke LCM Female,JPN,Japan,"WATANABE, Kanako",F,15/11/1996,,,144,145,931,Tokyo,JPN
US Olympic Team Trials - Wave II,01:05.89,14/06/2021,Women 100 Breaststroke LCM Female,USA,United States of America,"GALAT, Bethany",F,10/08/1995,,,146,146,921,Omaha,USA
South Africa Grand Prix No2,01:05.89,19/02/2021,Women 100 Breaststroke LCM Female,RSA,South Africa,"SCHOENMAKER, Tatjana",F,09/07/1997,,,146,147,921,Stellenbosch,RSA
CA MVN March  Senior I 2015 (50m),01:05.89,21/03/2015,Women 100 Breaststroke LCM Female,RUS,Russian Federation,"EFIMOVA, Yuliya",F,03/04/1992,,,146,148,931,Mission Viejo,USA
Missouri Grand Prix 2011,01:05.89,18/02/2011,Women 100 Breaststroke LCM Female,USA,United States of America,"SONI, Rebecca",F,18/03/1987,,,146,149,935,Columbia,USA
