meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games London 2012,04:34.98,28/07/2012,Women 400 Medley LCM Female,GBR,Great Britain,"MILEY, Hannah",F,08/08/1989,,,184,185,940,London,GBR
Spanish National Championships (50m),04:35.01,09/04/2017,Women 400 Medley LCM Female,ESP,Spain,"BELMONTE, Mireia",F,10/11/1990,,,186,186,908,Pontevedra,ESP
Japan Open 2018,04:35.03,25/05/2018,Women 400 Medley LCM Female,JPN,Japan,"OHASHI, Yui",F,18/10/1995,,,187,187,908,Tokyo,JPN
Olympic Games Rio 2016,04:35.04,06/08/2016,Women 400 Medley LCM Female,GBR,Great Britain,"WILLMOTT, Aimee",F,26/02/1993,,,188,188,929,Rio de Janeiro,BRA
2016 Konami Open,04:35.04,19/02/2016,Women 400 Medley LCM Female,JPN,Japan,"SHIMIZU, Sakiko",F,20/04/1992,,,188,189,929,Tokyo,JPN
European Championships 2018,04:35.05,03/08/2018,Women 400 Medley LCM Female,ITA,Italy,"CUSINATO, Ilaria",F,05/10/1999,,,190,190,908,Glasgow,GBR
US National Championships (50m),04:35.09,27/07/2018,Women 400 Medley LCM Female,USA,United States of America,"FORDE, Brooke",F,04/03/1999,,,191,191,907,Irvine,USA
European Championships 2002,04:35.10,29/07/2002,Women 400 Medley LCM Female,UKR,Ukraine,"KLOCHKOVA, Yana",F,07/08/1982,,,192,192,,Berlin,GER
Olympic Games Beijing 2008,04:35.11,09/08/2008,Women 400 Medley LCM Female,ITA,Italy,"FILIPPI, Alessia",F,23/06/1987,,,193,193,977,Beijing,CHN
Olympic Games Beijing 2008,04:35.11,09/08/2008,Women 400 Medley LCM Female,AUS,Australia,"RICE, Stephanie",F,17/06/1988,,,193,194,977,Beijing,CHN
Olympic Games Tokyo 2020,04:35.13,25/07/2021,Women 400 Medley LCM Female,ESP,Spain,"BELMONTE, Mireia",F,10/11/1990,,,195,195,907,Tokyo,JPN
Japan National Championships (50m),04:35.14,03/04/2021,Women 400 Medley LCM Female,JPN,Japan,"OHASHI, Yui",F,18/10/1995,,,196,196,907,Tokyo,JPN
Canadian Swimming Trials 2019,04:35.15,04/04/2019,Women 400 Medley LCM Female,CAN,Canada,"PICKREM, Sydney",F,21/05/1997,,,197,197,907,Toronto,CAN
14th FINA World Championships 2011,04:35.15,31/07/2011,Women 400 Medley LCM Female,CHN,People's Republic of China,"YE, Shiwen",F,01/03/1996,,,197,198,939,Shanghai,CHN
13th FINA World Championships 2009,04:35.15,02/08/2009,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,197,199,,Rome,ITA
21st Commonwealth Games 2018,04:35.16,05/04/2018,Women 400 Medley LCM Female,GBR,Great Britain,"MILEY, Hannah",F,08/08/1989,,,200,200,907,Gold Coast,AUS
