meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
TYR Pro Swim Series San Antonio 2022,01:56.95,02/04/2022,Men 200 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,156,156,926,San Antonio,USA
European Championships 2021,01:56.95,20/05/2021,Men 200 Medley LCM Male,SUI,Switzerland,"DESPLANCHES, Jeremy",M,07/08/1994,,,156,157,926,Budapest,HUN
18th FINA World Championships 2019,01:56.95,24/07/2019,Men 200 Medley LCM Male,GER,Germany,"HEINTZ, Philip",M,21/02/1991,,,156,158,926,Gwangju,KOR
US Olympic Team Trials - Wave II,01:56.97,18/06/2021,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,159,159,925,Omaha,USA
18th FINA World Championships 2019,01:56.97,25/07/2019,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,159,160,925,Gwangju,KOR
17th FINA World Championships 2017,01:56.97,27/07/2017,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,159,161,925,Budapest,HUN
Hamamatsu Championships (50m),01:56.98,26/01/2019,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,162,162,925,Shizuoka,JPN
European Championships 2021,01:56.99,19/05/2021,Men 200 Medley LCM Male,HUN,Hungary,"KOS, Hubert",M,28/03/2003,,,163,163,925,Budapest,HUN
FINA Champions Swim Series 2019,01:57.01,11/05/2019,Men 200 Medley LCM Male,SUI,Switzerland,"DESPLANCHES, Jeremy",M,07/08/1994,,,164,164,924,Budapest,HUN
2015 Tokyo City Championships,01:57.01,26/01/2015,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,164,165,924,Tokyo,JPN
2017 National Games ,01:57.02,01/09/2017,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,166,166,924,Tianjin,CHN
French National Championships (50m),01:57.03,25/04/2009,Men 200 Medley LCM Male,RSA,South Africa,"TOWNSEND, Darian",M,28/08/1984,,,167,167,,Montpellier,FRA
European Championships 2018,01:57.04,06/08/2018,Men 200 Medley LCM Male,SUI,Switzerland,"DESPLANCHES, Jeremy",M,07/08/1994,,,168,168,924,Glasgow,GBR
Olympic Games Rio 2016,01:57.05,11/08/2016,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,169,169,923,Rio de Janeiro,BRA
FINA Swimming World Cup 2019,01:57.06,03/08/2019,Men 200 Medley LCM Male,AUS,Australia,"LARKIN, Mitchell",M,09/07/1993,,,170,170,923,Tokyo,JPN
French National Championships (50m),01:57.06,25/05/2018,Men 200 Medley LCM Male,SUI,Switzerland,"DESPLANCHES, Jeremy",M,07/08/1994,,,170,171,923,Saint Raphael,FRA
French National Championships (50m),01:57.06,23/05/2018,Men 200 Medley LCM Male,SUI,Switzerland,"DESPLANCHES, Jeremy",M,07/08/1994,,,170,172,923,Saint Raphael,FRA
17th FINA World Championships 2017,01:57.06,27/07/2017,Men 200 Medley LCM Male,CHN,People's Republic of China,"QIN, Haiyang",M,17/05/1999,,,170,173,923,Budapest,HUN
17th Pan American Games 2015,01:57.06,18/07/2015,Men 200 Medley LCM Male,BRA,Brazil,"RODRIGUES, Henrique",M,04/02/1991,,,170,174,923,Toronto,CAN
13th Pan Pacific Championships 2018,01:57.07,11/08/2018,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,175,175,923,Tokyo,JPN
16th FINA World Championships 2015,01:57.07,05/08/2015,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,175,176,923,Kazan,RUS
15th FINA World Championships 2013,01:57.07,31/07/2013,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,175,177,923,Barcelona,ESP
Olympic Games Tokyo 2020,01:57.08,29/07/2021,Men 200 Medley LCM Male,USA,United States of America,"ANDREW, Michael",M,18/04/1999,,,178,178,923,Tokyo,JPN
90th Inter College Swimming Championships,01:57.08,05/09/2014,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,178,179,923,Kanagawa,JPN
Japan Selection Trial for 19th FINA World Championships 2022,01:57.09,04/03/2022,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,180,180,922,Tokyo,JPN
18th Asian Games 2018,01:57.09,20/08/2018,Men 200 Medley LCM Male,CHN,People's Republic of China,"QIN, Haiyang",M,17/05/1999,,,180,181,922,Jakarta,INA
TYR Pro Swim Series San Antonio 2022,01:57.10,02/04/2022,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,182,182,922,San Antonio,USA
18th FINA World Championships 2019,01:57.10,24/07/2019,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,182,183,922,Gwangju,KOR
56th International Trophy “Settecolli”,01:57.11,23/06/2019,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,184,184,922,Rome,ITA
Olympic Games Rio 2016,01:57.11,10/08/2016,Men 200 Medley LCM Male,BRA,Brazil,"PEREIRA, Thiago",M,26/01/1986,,,184,185,922,Rio de Janeiro,BRA
Olympic Games London 2012,01:57.11,01/08/2012,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,184,186,922,London,GBR
Maria Lenk Trophy,01:57.11,24/04/2012,Men 200 Medley LCM Male,BRA,Brazil,"PEREIRA, Thiago",M,26/01/1986,,,184,187,922,Rio de Janeiro,BRA
US National Championships (50m),01:57.12,29/07/2018,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,188,188,922,Irvine,USA
13th FINA World Championships 2009,01:57.12,29/07/2009,Men 200 Medley LCM Male,GBR,Great Britain,"GODDARD, James",M,30/03/1983,,,188,189,,Rome,ITA
Italian National Championships (50m),01:57.13,03/04/2021,Men 200 Medley LCM Male,ITA,Italy,"RAZZETTI, Alberto",M,02/06/1999,,,190,190,921,Riccione,ITA
