meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
17th Asian Games 2014,04:07.75,24/09/2014,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,21,21,953,Incheon,KOR
Olympic Games Beijing 2008,04:07.82,09/08/2008,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,22,22,1017,Beijing,CHN
Japan Swim 2014,04:07.88,10/04/2014,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,23,23,951,Tokyo,JPN
US Olympic Team Trials,04:07.89,25/06/2012,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,24,24,951,Omaha,USA
56th International Trophy “Settecolli”,04:07.95,22/06/2019,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,25,25,951,Rome,ITA
13th Pan Pacific Championships 2018,04:07.95,09/08/2018,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,25,26,951,Tokyo,JPN
54th International Trophy “Settecolli”,04:07.99,24/06/2017,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,27,27,950,Rome,ITA
Olympic Games Beijing 2008,04:08.09,10/08/2008,Men 400 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,28,28,1014,Beijing,CHN
Olympic Games Rio 2016,04:08.12,06/08/2016,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,29,29,949,Rio de Janeiro,BRA
US National Championships (50m),04:08.25,27/07/2018,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,30,30,947,Irvine,USA
Olympic Games Athens 2004,04:08.26,14/08/2004,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,31,31,,Athens,GRE
12th Pan Pacific Championships 2014,04:08.31,22/08/2014,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,32,32,946,Gold Coast,AUS
17th FINA World Championships 2017,04:08.38,30/07/2017,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,33,33,946,Budapest,HUN
USA Olympic Trials 2004,04:08.41,07/07/2004,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,34,34,,Long Beach,USA
Olympic Games Rio 2016,04:08.47,06/08/2016,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,35,35,945,Rio de Janeiro,BRA
16th FINA World Championships 2015,04:08.50,09/08/2015,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,36,36,944,Kazan,RUS
Japan Swim 2015,04:08.54,12/04/2015,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,37,37,944,Tokyo,JPN
15th FINA World Championships 2013,04:08.69,04/08/2013,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,38,38,942,Barcelona,ESP
11th Pan Pacific Championships 2010,04:08.77,19/08/2010,Men 400 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,39,39,941,Irvine,USA
18th Asian Games 2018,04:08.79,22/08/2018,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,40,40,941,Jakarta,INA
Japan Open 2016,04:08.85,21/05/2016,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,41,41,940,Tokyo,JPN
Olympic Games London 2012,04:08.86,28/07/2012,Men 400 Medley LCM Male,BRA,Brazil,"PEREIRA, Thiago",M,26/01/1986,,,42,42,940,London,GBR
13th FINA World Championships 2009,04:08.86,02/08/2009,Men 400 Medley LCM Male,BRA,Brazil,"PEREIRA, Thiago",M,26/01/1986,,,42,43,,Rome,ITA
Japan Swim 2016,04:08.90,04/04/2016,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,44,44,940,Tokyo,JPN
Atlanta PSS 2018,04:08.92,02/03/2018,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,45,45,940,Atlanta,USA
Olympic Games London 2012,04:08.94,28/07/2012,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,46,46,939,London,GBR
18th FINA World Championships 2019,04:08.95,28/07/2019,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,47,47,939,Gwangju,KOR
Japan Open 2018,04:08.98,24/05/2018,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,48,48,939,Tokyo,JPN
Japan National Championships (50m),04:09.02,03/04/2021,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,49,49,938,Tokyo,JPN
12th Pan Pacific Championships 2014,04:09.03,22/08/2014,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,50,50,938,Gold Coast,AUS
2016 Konami Open,04:09.06,19/02/2016,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,51,51,938,Tokyo,JPN
Japan National Championships 2022 (50m),04:09.07,28/04/2022,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,52,52,938,Yokohama,JPN
19th FINA World Championships Budapest 2022,04:09.09,18/06/2022,Men 400 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,53,53,938,Budapest,HUN
US Olympic Team Trials - Wave II,04:09.09,13/06/2021,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,53,54,938,Omaha,USA
10th FINA World Championships 2003,04:09.09,27/07/2003,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,53,55,,Barcelona,ESP
Chinese National Championships (50m),04:09.10,04/09/2013,Men 400 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,56,56,937,Shenyang ,CHN
17th FINA World Championships 2017,04:09.14,30/07/2017,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,57,57,937,Budapest,HUN
British National Championships (50m),04:09.18,07/04/2022,Men 400 Medley LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,58,58,937,Sheffield,GBR
11th Pan Pacific Championships 2010,04:09.20,19/08/2010,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,59,59,936,Irvine,USA
18th FINA World Championships 2019,04:09.22,28/07/2019,Men 400 Medley LCM Male,USA,United States of America,"LITHERLAND, Jay",M,24/08/1995,,,60,60,936,Gwangju,KOR
15th FINA World Championships 2013,04:09.22,04/08/2013,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,60,61,936,Barcelona,ESP
Hamamatsu Championships (50m),04:09.25,26/01/2019,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,62,62,936,Shizuoka,JPN
Olympic Games Beijing 2008,04:09.26,09/08/2008,Men 400 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,63,63,1000,Beijing,CHN
Olympic Games Tokyo 2020,04:09.27,24/07/2021,Men 400 Medley LCM Male,AUS,Australia,"SMITH, Brendon Peter",M,04/07/2000,,,64,64,936,Tokyo,JPN
Olympic Games London 2012,04:09.28,28/07/2012,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,65,65,935,London,GBR
US National Championships (50m),04:09.31,29/06/2017,Men 400 Medley LCM Male,USA,United States of America,"LITHERLAND, Jay",M,24/08/1995,,,66,66,935,Indianapolis,USA
Phillips 66 International Team Trials 2022,04:09.33,28/04/2022,Men 400 Medley LCM Male,USA,United States of America,"FOSTER, Carson",M,26/10/2001,,,67,67,935,Greensboro,USA
Olympic Games Tokyo 2020,04:09.42,25/07/2021,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,68,68,934,Tokyo,JPN
Arena Pro Swim Atlanta 2017,04:09.43,06/05/2017,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,69,69,934,Atlanta,USA
15th FINA World Championships 2013,04:09.48,04/08/2013,Men 400 Medley LCM Male,BRA,Brazil,"PEREIRA, Thiago",M,26/01/1986,,,70,70,933,Barcelona,ESP
Olympic Games Tokyo 2020,04:09.49,24/07/2021,Men 400 Medley LCM Male,NZL,New Zealand,"CLAREBURT, Lewis",M,04/07/1999,,,71,71,933,Tokyo,JPN
US National Championships (50m),04:09.51,06/08/2014,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,72,72,933,Irvine,USA
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2016,04:09.52,08/06/2016,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,73,73,933,Canet-en-Roussillon,FRA
US Olympic Team Trials - Swimming,04:09.54,26/06/2016,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,74,74,933,Omaha,USA
11th Pan Pacific Championships 2010,04:09.55,19/08/2010,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,75,75,932,Irvine,USA
58th International Trophy “Settecolli”,04:09.57,26/06/2021,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,76,76,932,Rome,ITA
European Championships 2008,04:09.59,24/03/2008,Men 400 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,77,77,996,Eindhoven,NED
19th FINA World Championships Budapest 2022,04:09.60,18/06/2022,Men 400 Medley LCM Male,USA,United States of America,"FOSTER, Carson",M,26/10/2001,,,78,78,932,Budapest,HUN
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2019,04:09.62,11/06/2019,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,79,79,932,Canet-en-Roussillon,FRA
17th FINA World Championships 2017,04:09.62,30/07/2017,Men 400 Medley LCM Male,GBR,Great Britain,"LITCHFIELD, Max",M,04/03/1995,,,79,80,932,Budapest,HUN
12th Pan Pacific Championships 2014,04:09.62,22/08/2014,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,79,81,932,Gold Coast,AUS
11th FINA World Championships 2005,04:09.63,31/07/2005,Men 400 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,82,82,,Montreal,CAN
Olympic Games Tokyo 2020,04:09.65,24/07/2021,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,83,83,931,Tokyo,JPN
National French Championships (50m),04:09.65,15/06/2021,Men 400 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,83,84,931,Chartres,FRA
Energy for Swim 2017,04:09.67,09/08/2017,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,85,85,931,Rome,ITA
Olympic Games Rio 2016,04:09.71,06/08/2016,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,86,86,931,Rio de Janeiro,BRA
12th FINA World Championships 2007,04:09.74,01/04/2007,Men 400 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,87,87,,Melbourne,AUS
17th FINA World Championships 2017,04:09.79,30/07/2017,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,88,88,930,Budapest,HUN
Olympic Games Tokyo 2020,04:09.80,24/07/2021,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,89,89,930,Tokyo,JPN
Japan Swim 2016,04:09.80,04/04/2016,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,89,90,930,Tokyo,JPN
2014 BHP Billiton Aquatic Super Series,04:09.82,31/01/2014,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,91,91,929,Perth,AUS
Russian National Championships (50m),04:09.86,28/04/2022,Men 400 Medley LCM Male,RUS,Russian Federation,"BORODIN, Ilia",M,14/02/2003,,,92,92,929,Kazan,RUS
European Championships 2006,04:09.86,06/08/2006,Men 400 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,92,93,,Budapest,HUN
Aon New Zealand National Championships (50m),04:09.87,06/04/2021,Men 400 Medley LCM Male,NZL,New Zealand,"CLAREBURT, Lewis",M,04/07/1999,,,94,94,929,Auckland,NZL
Japan Open 2021 (50m),04:09.88,03/06/2021,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,95,95,929,Tokyo,JPN
12th FINA World Championships 2007,04:09.88,01/04/2007,Men 400 Medley LCM Male,ITA,Italy,"MARIN, Luca",M,09/04/1986,,,95,96,,Melbourne,AUS
16th FINA World Championships 2015,04:09.90,09/08/2015,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,97,97,929,Kazan,RUS
Olympic Games Tokyo 2020,04:09.91,24/07/2021,Men 400 Medley LCM Male,ITA,Italy,"RAZZETTI, Alberto",M,02/06/1999,,,98,98,928,Tokyo,JPN
Olympic Games Tokyo 2020,04:09.91,24/07/2021,Men 400 Medley LCM Male,USA,United States of America,"LITHERLAND, Jay",M,24/08/1995,,,98,99,928,Tokyo,JPN
US Olympic Team Trials,04:09.92,25/06/2012,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,100,100,928,Omaha,USA
Japan National Championships (50m),04:09.98,08/04/2019,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,101,101,928,Tokyo,JPN
Olympic Games Rio 2016,04:10.00,06/08/2016,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,102,102,927,Rio de Janeiro,BRA
Meeting International FFN - Golden Tour,04:10.01,03/03/2017,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,103,103,927,Marseille,FRA
Olympic Games London 2012,04:10.01,28/07/2012,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,103,104,927,London,GBR
European Championships 2021,04:10.02,23/05/2021,Men 400 Medley LCM Male,RUS,Russian Federation,"BORODIN, Ilia",M,14/02/2003,,,105,105,927,Budapest,HUN
Hancock Prospecting Australian Swimming Trials 2021,04:10.04,12/06/2021,Men 400 Medley LCM Male,AUS,Australia,"SMITH, Brendon Peter",M,04/07/2000,,,106,106,927,Adelaide,AUS
Japan Open 2015,04:10.04,23/05/2015,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,106,107,927,Tokyo,JPN
13th FINA World Championships 2009,04:10.04,02/08/2009,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,106,108,,Rome,ITA
16th FINA World Championships 2015,04:10.05,09/08/2015,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,109,109,927,Kazan,RUS
Olympic Games Tokyo 2020,04:10.09,24/07/2021,Men 400 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,110,110,926,Tokyo,JPN
67th Japan National Sports Festival - Swimming Com,04:10.10,15/09/2012,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,111,111,926,Gifu,JPN
2013 EnergyAustralia Swimming,04:10.14,26/04/2013,Men 400 Medley LCM Male,AUS,Australia,"FRASER-HOLMES, Thomas",M,09/10/1991,,,112,112,926,Adelaide,AUS
Asian Swimming Championships 2016,04:10.17,17/11/2016,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,113,113,925,Tokyo,JPN
Japan Open 2017 (50m),04:10.18,20/05/2017,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,114,114,925,Tokyo,JPN
17th Asian Games 2014,04:10.18,24/09/2014,Men 400 Medley LCM Male,CHN,People's Republic of China,"YANG, Zhixian",M,20/05/1992,,,114,115,925,Incheon,KOR
Olympic Games Tokyo 2020,04:10.20,24/07/2021,Men 400 Medley LCM Male,GBR,Great Britain,"LITCHFIELD, Max",M,04/03/1995,,,116,116,925,Tokyo,JPN
US National Championships (50m),04:10.21,27/07/2018,Men 400 Medley LCM Male,USA,United States of America,"LITHERLAND, Jay",M,24/08/1995,,,117,117,925,Irvine,USA
Swim Open Stockholm 2017,04:10.21,10/04/2017,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,117,118,925,Stockholm,SWE
2014 Japan Open,04:10.21,19/06/2014,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,117,119,925,Tokyo,JPN
Arena Pro Swim Indianapolis 2017,04:10.22,03/03/2017,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,120,120,925,Indianapolis,USA
Olympic Games Beijing 2008,04:10.22,09/08/2008,Men 400 Medley LCM Male,ITA,Italy,"MARIN, Luca",M,09/04/1986,,,120,121,988,Beijing,CHN
Japan National Championships (50m),04:10.26,02/04/2012,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,122,122,924,Tokyo,JPN
Olympic Games Tokyo 2020,04:10.28,25/07/2021,Men 400 Medley LCM Male,USA,United States of America,"LITHERLAND, Jay",M,24/08/1995,,,123,123,924,Tokyo,JPN
Mare Nostrum - 37th Meeting International de Natation de Monte Carlo 2019,04:10.30,09/06/2019,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,124,124,924,Monaco,MON
18th Asian Games 2018,04:10.30,22/08/2018,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,124,125,924,Jakarta,INA
19th FINA World Championships Budapest 2022,04:10.32,18/06/2022,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,126,126,924,Budapest,HUN
US Olympic Team Trials - Wave II,04:10.33,13/06/2021,Men 400 Medley LCM Male,USA,United States of America,"LITHERLAND, Jay",M,24/08/1995,,,127,127,924,Omaha,USA
13th FINA World Championships 2009,04:10.33,02/08/2009,Men 400 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,127,128,,Rome,ITA
Olympic Games Beijing 2008,04:10.33,09/08/2008,Men 400 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,127,129,987,Beijing,CHN
TYR Pro Swim Series San Antonio 2022,04:10.38,31/03/2022,Men 400 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,130,130,923,San Antonio,USA
Olympic Games Tokyo 2020,04:10.38,25/07/2021,Men 400 Medley LCM Male,AUS,Australia,"SMITH, Brendon Peter",M,04/07/2000,,,130,131,923,Tokyo,JPN
17th Asian Games 2014,04:10.39,24/09/2014,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,132,132,923,Incheon,KOR
15th FINA World Championships 2013,04:10.39,04/08/2013,Men 400 Medley LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,132,133,923,Barcelona,ESP
13th FINA World Championships 2009,04:10.40,02/08/2009,Men 400 Medley LCM Male,HUN,Hungary,"KIS, Gergo",M,19/01/1988,,,134,134,,Rome,ITA
Japan Swim 2017,04:10.44,13/04/2017,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,135,135,923,Aichi,JPN
Japan Swim 2017,04:10.45,13/04/2017,Men 400 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,136,136,922,Aichi,JPN
10th Pan Pacific Championships 2006,04:10.47,18/08/2006,Men 400 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,137,137,,Victoria,CAN
17th Asian Games 2014,04:10.49,24/09/2014,Men 400 Medley LCM Male,CHN,People's Republic of China,"HUANG, Chaosheng",M,29/03/1994,,,138,138,922,Incheon,KOR
Phillips 66 International Team Trials 2022,04:10.50,28/04/2022,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,139,139,922,Greensboro,USA
US Olympic Team Trials - Wave II,04:10.50,13/06/2021,Men 400 Medley LCM Male,USA,United States of America,"FOSTER, Carson",M,26/10/2001,,,139,140,922,Omaha,USA
19th FINA World Championships Budapest 2022,04:10.51,18/06/2022,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,141,141,922,Budapest,HUN
Olympic Games Tokyo 2020,04:10.52,24/07/2021,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,142,142,922,Tokyo,JPN
Japan National Championships (50m),04:10.52,02/04/2012,Men 400 Medley LCM Male,JPN,Japan,"HORIHATA, Yuya",M,30/07/1990,,,142,143,922,Tokyo,JPN
Japan Open 2016,04:10.53,21/05/2016,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,144,144,922,Tokyo,JPN
16th Mediterranean Games 2009,04:10.53,29/06/2009,Men 400 Medley LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,144,145,,Pescara,ITA
Indianapolis PSS 2018,04:10.55,18/05/2018,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,146,146,921,Indianapolis,USA
12th Pan Pacific Championships 2014,04:10.55,22/08/2014,Men 400 Medley LCM Male,AUS,Australia,"FRASER-HOLMES, Thomas",M,09/10/1991,,,146,147,921,Gold Coast,AUS
Phillips 66 International Team Trials 2022,04:10.57,28/04/2022,Men 400 Medley LCM Male,USA,United States of America,"FINKE, Bobby",M,06/11/1999,,,148,148,921,Greensboro,USA
17th FINA World Championships 2017,04:10.57,30/07/2017,Men 400 Medley LCM Male,GBR,Great Britain,"LITCHFIELD, Max",M,04/03/1995,,,148,149,921,Budapest,HUN
Mare Nostrum - 33th Meeting International de Natation de Monte Carlo 2015,04:10.58,13/06/2015,Men 400 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,150,150,921,Monaco,MON
Olympic Games Tokyo 2020,04:10.59,25/07/2021,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,151,151,921,Tokyo,JPN
Olympic Games Tokyo 2020,04:10.59,25/07/2021,Men 400 Medley LCM Male,GBR,Great Britain,"LITCHFIELD, Max",M,04/03/1995,,,151,152,921,Tokyo,JPN
US Olympic Team Trials - Wave II,04:10.61,13/06/2021,Men 400 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,153,153,921,Omaha,USA
Olympic Games Tokyo 2020,04:10.63,24/07/2021,Men 400 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,154,154,920,Tokyo,JPN
British National Championships (50m),04:10.63,20/04/2017,Men 400 Medley LCM Male,GBR,Great Britain,"LITCHFIELD, Max",M,04/03/1995,,,154,155,920,Sheffield,GBR
European Championships 2018,04:10.65,09/08/2018,Men 400 Medley LCM Male,HUN,Hungary,"VERRASZTO, David",M,22/08/1988,,,156,156,920,Glasgow,GBR
US Olympic Team Trials,04:10.66,25/06/2012,Men 400 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,157,157,920,Omaha,USA
Olympic Games Beijing 2008,04:10.66,09/08/2008,Men 400 Medley LCM Male,HUN,Hungary,"KIS, Gergo",M,19/01/1988,,,157,158,983,Beijing,CHN
