meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Japan Open 2018,56.93,27/05/2018,Women 100 Butterfly LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,174,175,925,Tokyo,JPN
17th FINA World Championships 2017,56.94,24/07/2017,Women 100 Butterfly LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,176,176,925,Budapest,HUN
Mesa PSS 2016,56.94,14/04/2016,Women 100 Butterfly LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,176,177,933,Mesa,USA
2012 AUS Invite,56.94,16/12/2013,Women 100 Butterfly LCM Female,AUS,Australia,"GANDY, Ellen",F,15/08/1991,,,176,178,950,,AUS
Olympic Games London 2012,56.94,29/07/2012,Women 100 Butterfly LCM Female,AUS,Australia,"COUTTS, Alicia",F,14/09/1987,,,176,179,954,London,GBR
14th FINA World Championships 2011,56.94,25/07/2011,Women 100 Butterfly LCM Female,AUS,Australia,"COUTTS, Alicia",F,14/09/1987,,,176,180,954,Shanghai,CHN
13th FINA World Championships 2009,56.94,27/07/2009,Women 100 Butterfly LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,176,181,,Rome,ITA
13th FINA World Championships 2009,56.94,27/07/2009,Women 100 Butterfly LCM Female,BRA,Brazil,"SILVA, Gabriella",F,13/12/1988,,,176,182,,Rome,ITA
Open Cup of Belarus,56.95,16/07/2020,Women 100 Butterfly LCM Female,BLR,Belarus,"SHKURDAI, Anastasiya",F,03/01/2003,,,183,183,924,Brest,BLR
19th FINA World Championships Budapest 2022,56.96,18/06/2022,Women 100 Butterfly LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,184,184,924,Budapest,HUN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2016,56.96,11/06/2016,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,184,185,932,Barcelona,ESP
Swedish National Championships (50m),56.96,02/07/2015,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,184,186,949,Sundsvall,SWE
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2014,56.96,11/06/2014,Women 100 Butterfly LCM Female,DEN,Denmark,"OTTESEN, Jeanette",F,30/12/1987,,,184,187,949,Canet-En-Roussillon,FRA
13th FINA World Championships 2009,56.96,27/07/2009,Women 100 Butterfly LCM Female,NOR,Norway,"SNILDAL, Ingvild Nicoline",F,25/08/1988,,,184,188,,Rome,ITA
19th FINA World Championships Budapest 2022,56.97,18/06/2022,Women 100 Butterfly LCM Female,SWE,Sweden,"HANSSON, Louise",F,24/11/1996,,,189,189,923,Budapest,HUN
Olympic Games Tokyo 2020,56.97,24/07/2021,Women 100 Butterfly LCM Female,SWE,Sweden,"HANSSON, Louise",F,24/11/1996,,,189,190,923,Tokyo,JPN
Olympic Games Rio 2016,56.97,06/08/2016,Women 100 Butterfly LCM Female,USA,United States of America,"DAHLIA, Kelsi",F,15/07/1994,,,189,191,931,Rio de Janeiro,BRA
15th FINA World Championships 2013,56.97,29/07/2013,Women 100 Butterfly LCM Female,AUS,Australia,"COUTTS, Alicia",F,14/09/1987,,,189,192,948,Barcelona,ESP
14th FINA World Championships 2011,56.97,24/07/2011,Women 100 Butterfly LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,189,193,952,Shanghai,CHN
19th FINA World Championships Budapest 2022,56.98,19/06/2022,Women 100 Butterfly LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,194,194,923,Budapest,HUN
SM/Para-SM/JSM (50m) 2018,56.98,05/07/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,194,195,923,Landskrona,SWE
Bergen Swim Festival 2018,56.98,15/04/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,194,196,923,Bergen,NOR
Olympic Games Tokyo 2020,56.99,24/07/2021,Women 100 Butterfly LCM Female,BLR,Belarus,"SHKURDAI, Anastasiya",F,03/01/2003,,,197,197,922,Tokyo,JPN
Canadian Olympic Swimming Trials 2016,56.99,05/04/2016,Women 100 Butterfly LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,197,198,930,Toronto,CAN
18th FINA World Championships 2019,57.00,21/07/2019,Women 100 Butterfly LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,199,199,922,Gwangju,KOR
18th FINA World Championships 2019,57.01,21/07/2019,Women 100 Butterfly LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,200,200,921,Gwangju,KOR
