meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
21st Commonwealth Games 2018,01:54.00,07/04/2018,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,63,63,935,Gold Coast,AUS
19th FINA World Championships Budapest 2022,01:54.01,20/06/2022,Men 200 Butterfly LCM Male,JPN,Japan,"HONDA, Tomoru",M,31/12/2001,,,64,64,916,Budapest,HUN
Japan National Championships (50m),01:54.01,02/04/2012,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,64,65,935,Tokyo,JPN
14th FINA World Championships 2011,01:54.01,27/07/2011,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,64,66,935,Shanghai,CHN
16th Asian Games 2010,01:54.02,13/11/2010,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,67,67,935,Guangzhou,CHN
Olympic Games Beijing 2008,01:54.02,12/08/2008,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,67,68,993,Beijing,CHN
17th FINA World Championships 2017,01:54.03,25/07/2017,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,69,69,935,Budapest,HUN
Japan Selection Trial for 19th FINA World Championships 2022,01:54.04,04/03/2022,Men 200 Butterfly LCM Male,JPN,Japan,"HONDA, Tomoru",M,31/12/2001,,,70,70,915,Tokyo,JPN
Olympic Games Athens 2004,01:54.04,17/08/2004,Men 200 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,70,71,,Athens,GRE
Olympic Games Rio 2016,01:54.06,09/08/2016,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,72,72,934,Rio de Janeiro,BRA
17th FINA World Championships 2017,01:54.08,25/07/2017,Men 200 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,73,73,933,Budapest,HUN
17th Asian Games 2014,01:54.08,21/09/2014,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,73,74,933,Incheon,KOR
19th FINA World Championships Budapest 2022,01:54.10,20/06/2022,Men 200 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,75,75,913,Budapest,HUN
Phillips 66 International Team Trials 2022,01:54.10,26/04/2022,Men 200 Butterfly LCM Male,USA,United States of America,"URLANDO, Luca",M,16/03/2002,,,75,76,913,Greensboro,USA
16th FINA World Championships 2015,01:54.10,05/08/2015,Men 200 Butterfly LCM Male,POL,Poland,"SWITKOWSKI, Jan",M,23/01/1994,,,75,77,933,Kazan,RUS
11th Pan Pacific Championships 2010,01:54.11,18/08/2010,Men 200 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,78,78,933,Irvine,USA
Olympic Games Rio 2016,01:54.12,08/08/2016,Men 200 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,79,79,932,Rio de Janeiro,BRA
2011 International Competition Selection Trial,01:54.12,09/04/2011,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,79,80,932,Shizuoka,JPN
Hungarian National Championships (50m),01:54.14,28/03/2018,Men 200 Butterfly LCM Male,HUN,Hungary,"KENDERESI, Tamas",M,13/12/1996,,,81,81,932,Debrecen,HUN
Japan Open 2016,01:54.14,20/05/2016,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,81,82,932,Tokyo,JPN
Japan Swim 2016,01:54.14,08/04/2016,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,81,83,932,Tokyo,JPN
18th FINA World Championships 2019,01:54.15,24/07/2019,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,84,84,932,Gwangju,KOR
New Zealand National Championships (50m),01:54.15,04/04/2009,Men 200 Butterfly LCM Male,NZL,New Zealand,"BURMESTER, Moss",M,19/06/1981,,,84,85,,Christchurch,NZL
European Championships 2018,01:54.17,04/08/2018,Men 200 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,86,86,931,Glasgow,GBR
FINA/airweave Swimming World Cup 2015,01:54.18,15/08/2015,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,87,87,931,Paris-Chartres,FRA
18th FINA World Championships 2019,01:54.19,23/07/2019,Men 200 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,88,88,931,Gwangju,KOR
56th International Trophy “Settecolli”,01:54.19,22/06/2019,Men 200 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,88,89,931,Rome,ITA
Japan National Championships (50m),01:54.19,02/04/2012,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,88,90,931,Tokyo,JPN
19th FINA World Championships Budapest 2022,01:54.20,20/06/2022,Men 200 Butterfly LCM Male,SUI,Switzerland,"PONTI, Noe",M,01/06/2001,,,91,91,911,Budapest,HUN
17th FINA World Championships 2017,01:54.21,26/07/2017,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,92,92,930,Budapest,HUN
Japan Swim 2016,01:54.21,08/04/2016,Men 200 Butterfly LCM Male,JPN,Japan,"SAKAI, Masato",M,06/06/1995,,,92,93,930,Tokyo,JPN
Phillips 66 International Team Trials 2022,01:54.22,26/04/2022,Men 200 Butterfly LCM Male,USA,United States of America,"JULIAN, Trenton",M,09/12/1998,,,94,94,911,Greensboro,USA
17th FINA World Championships 2017,01:54.22,25/07/2017,Men 200 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,94,95,930,Budapest,HUN
16th FINA World Championships 2015,01:54.24,05/08/2015,Men 200 Butterfly LCM Male,JPN,Japan,"SAKAI, Masato",M,06/06/1995,,,96,96,930,Kazan,RUS
Olympic Games London 2012,01:54.25,30/07/2012,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,97,97,929,London,GBR
13th FINA World Championships 2009,01:54.27,29/07/2009,Men 200 Butterfly LCM Male,BRA,Brazil,"ALMEIDA, Kaio Marcio",M,19/10/1984,,,98,98,,Rome,ITA
Japan Selection Trial for 19th FINA World Championships 2022,01:54.28,04/03/2022,Men 200 Butterfly LCM Male,JPN,Japan,"HONDA, Tomoru",M,31/12/2001,,,99,99,909,Tokyo,JPN
European Championships 2021,01:54.28,19/05/2021,Men 200 Butterfly LCM Male,ITA,Italy,"BURDISSO, Federico",M,20/09/2001,,,99,100,909,Budapest,HUN
Japan Swim 2017,01:54.28,15/04/2017,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,99,101,929,Aichi,JPN
19th FINA World Championships Budapest 2022,01:54.29,21/06/2022,Men 200 Butterfly LCM Male,SUI,Switzerland,"PONTI, Noe",M,01/06/2001,,,102,102,909,Budapest,HUN
European Championships 2016,01:54.29,18/05/2016,Men 200 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,102,103,928,London,GBR
Japan Open 2016,01:54.30,20/05/2016,Men 200 Butterfly LCM Male,JPN,Japan,"SAKAI, Masato",M,06/06/1995,,,104,104,928,Tokyo,JPN
14th FINA World Championships 2011,01:54.30,26/07/2011,Men 200 Butterfly LCM Male,JPN,Japan,"MATSUDA, Takeshi",M,23/06/1984,,,104,105,928,Shanghai,CHN
25th Summer Universiade 2009,01:54.30,08/07/2009,Men 200 Butterfly LCM Male,POL,Poland,"KORZENIOWSKI, Pawel",M,09/07/1985,,,104,106,,Belgrade,SRB
Olympic Games Beijing 2008,01:54.31,12/08/2008,Men 200 Butterfly LCM Male,RUS,Russian Federation,"SKVORTSOV, Nikolay",M,28/03/1984,,,107,107,986,Beijing,CHN
19th FINA World Championships Budapest 2022,01:54.32,20/06/2022,Men 200 Butterfly LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,108,108,908,Budapest,HUN
15th FINA World Championships 2013,01:54.32,31/07/2013,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,108,109,928,Barcelona,ESP
54th International Trophy “Settecolli”,01:54.33,24/06/2017,Men 200 Butterfly LCM Male,HUN,Hungary,"KENDERESI, Tamas",M,13/12/1996,,,110,110,927,Rome,ITA
13th FINA World Championships 2009,01:54.33,28/07/2009,Men 200 Butterfly LCM Male,POL,Poland,"KORZENIOWSKI, Pawel",M,09/07/1985,,,110,111,,Rome,ITA
Phillips 66 International Team Trials 2022,01:54.34,26/04/2022,Men 200 Butterfly LCM Male,USA,United States of America,"JULIAN, Trenton",M,09/12/1998,,,112,112,908,Greensboro,USA
13th Pan Pacific Championships 2018,01:54.34,10/08/2018,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,112,113,927,Tokyo,JPN
Mel Zajac Jr. International 2019,01:54.35,26/05/2019,Men 200 Butterfly LCM Male,USA,United States of America,"URLANDO, Luca",M,16/03/2002,,,114,114,927,Vancouver,CAN
Olympic Games London 2012,01:54.35,31/07/2012,Men 200 Butterfly LCM Male,AUT,Austria,"JUKIC, Dinko",M,09/01/1989,,,114,115,927,London,GBR
13th FINA World Championships 2009,01:54.35,28/07/2009,Men 200 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,114,116,,Rome,ITA
Olympic Games Beijing 2008,01:54.35,13/08/2008,Men 200 Butterfly LCM Male,NZL,New Zealand,"BURMESTER, Moss",M,19/06/1981,,,114,117,985,Beijing,CHN
Olympic Games Beijing 2008,01:54.35,13/08/2008,Men 200 Butterfly LCM Male,CHN,People's Republic of China,"WU, Peng",M,16/05/1987,,,114,118,985,Beijing,CHN
Olympic Games Beijing 2008,01:54.35,12/08/2008,Men 200 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,114,119,985,Beijing,CHN
10th FINA World Championships 2003,01:54.35,23/07/2003,Men 200 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,114,120,,Barcelona,ESP
European Championships 2018,01:54.36,05/08/2018,Men 200 Butterfly LCM Male,HUN,Hungary,"KENDERESI, Tamas",M,13/12/1996,,,121,121,927,Glasgow,GBR
European Championships 2021,01:54.37,18/05/2021,Men 200 Butterfly LCM Male,HUN,Hungary,"KENDERESI, Tamas",M,13/12/1996,,,122,122,907,Budapest,HUN
European Championships 2021,01:54.38,18/05/2021,Men 200 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,123,123,907,Budapest,HUN
European Championships 2008,01:54.38,21/03/2008,Men 200 Butterfly LCM Male,POL,Poland,"KORZENIOWSKI, Pawel",M,09/07/1985,,,123,124,984,Eindhoven,NED
18th FINA World Championships 2019,01:54.39,24/07/2019,Men 200 Butterfly LCM Male,ITA,Italy,"BURDISSO, Federico",M,20/09/2001,,,125,125,926,Gwangju,KOR
Italian National Championships (50m),01:54.41,01/04/2021,Men 200 Butterfly LCM Male,ITA,Italy,"BURDISSO, Federico",M,20/09/2001,,,126,126,906,Riccione,ITA
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2016,01:54.42,11/06/2016,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,127,127,925,Barcelona,ESP
13th FINA World Championships 2009,01:54.42,28/07/2009,Men 200 Butterfly LCM Male,AUT,Austria,"JUKIC, Dinko",M,09/01/1989,,,127,128,,Rome,ITA
13th FINA World Championships 2009,01:54.42,28/07/2009,Men 200 Butterfly LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,127,129,,Rome,ITA
European Championships 2021,01:54.43,19/05/2021,Men 200 Butterfly LCM Male,HUN,Hungary,"KENDERESI, Tamas",M,13/12/1996,,,130,130,906,Budapest,HUN
Olympic Games London 2012,01:54.43,30/07/2012,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,130,131,925,London,GBR
Olympic Games London 2012,01:54.43,30/07/2012,Men 200 Butterfly LCM Male,CHN,People's Republic of China,"CHEN, Yin",M,29/03/1986,,,130,132,925,London,GBR
Olympic Games Tokyo 2020,01:54.44,26/07/2021,Men 200 Butterfly LCM Male,TPE,Chinese Taipei,"WANG, Kuan-Hung",M,23/01/2002,,,133,133,905,Tokyo,JPN
Japan National Championships (50m),01:54.44,05/04/2019,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,133,134,925,Tokyo,JPN
Japan Inter-College Swimming Competition,01:54.45,08/10/2021,Men 200 Butterfly LCM Male,JPN,Japan,"HONDA, Tomoru",M,31/12/2001,,,135,135,905,Tokyo,JPN
Olympic Games Tokyo 2020,01:54.45,28/07/2021,Men 200 Butterfly LCM Male,ITA,Italy,"BURDISSO, Federico",M,20/09/2001,,,135,136,905,Tokyo,JPN
13th FINA World Championships 2009,01:54.45,29/07/2009,Men 200 Butterfly LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,135,137,,Rome,ITA
Japan Open 2015,01:54.46,22/05/2015,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,138,138,924,Tokyo,JPN
Telstra Australian National Championships (50m),01:54.46,17/03/2009,Men 200 Butterfly LCM Male,AUS,Australia,"D'ARCY, Nick",M,23/07/1987,,,138,139,,Sydney,AUS
US National Championships (50m),01:54.47,27/06/2017,Men 200 Butterfly LCM Male,USA,United States of America,"CONGER, Jack",M,26/09/1994,,,140,140,924,Indianapolis,USA
16th FINA World Championships 2015,01:54.47,04/08/2015,Men 200 Butterfly LCM Male,DEN,Denmark,"BROMER, Viktor B",M,20/04/1993,,,140,141,924,Kazan,RUS
Olympic Games Beijing 2008,01:54.48,11/08/2008,Men 200 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,142,142,982,Beijing,CHN
19th FINA World Championships Budapest 2022,01:54.50,20/06/2022,Men 200 Butterfly LCM Male,USA,United States of America,"URLANDO, Luca",M,16/03/2002,,,143,143,904,Budapest,HUN
European Championships 2021,01:54.50,19/05/2021,Men 200 Butterfly LCM Male,BUL,Bulgaria,"IVANOV, Antani",M,17/07/1999,,,143,144,904,Budapest,HUN
16th FINA World Championships 2015,01:54.50,04/08/2015,Men 200 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,143,145,923,Kazan,RUS
13th FINA World Championships 2009,01:54.50,28/07/2009,Men 200 Butterfly LCM Male,BRA,Brazil,"ALMEIDA, Kaio Marcio",M,19/10/1984,,,143,146,,Rome,ITA
European Championships 2016,01:54.51,18/05/2016,Men 200 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,147,147,923,London,GBR
13th FINA World Championships 2009,01:54.51,28/07/2009,Men 200 Butterfly LCM Male,RSA,South Africa,"ROUSSEAU, Sebastien",M,10/09/1990,,,147,148,,Rome,ITA
Olympic Games Tokyo 2020,01:54.52,28/07/2021,Men 200 Butterfly LCM Male,HUN,Hungary,"KENDERESI, Tamas",M,13/12/1996,,,149,149,903,Tokyo,JPN
18th Asian Games 2018,01:54.53,19/08/2018,Men 200 Butterfly LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,150,150,922,Jakarta,INA
Asian Swimming Championships 2016,01:54.53,19/11/2016,Men 200 Butterfly LCM Male,JPN,Japan,"SAKAI, Masato",M,06/06/1995,,,150,151,922,Tokyo,JPN
Olympic Games London 2012,01:54.53,30/07/2012,Men 200 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,150,152,922,London,GBR
Inter College Swimming Champs,01:54.54,01/09/2017,Men 200 Butterfly LCM Male,JPN,Japan,"SAKAI, Masato",M,06/06/1995,,,153,153,922,Tokyo,JPN
US National Championships (50m),01:54.54,07/08/2015,Men 200 Butterfly LCM Male,USA,United States of America,"CONGER, Jack",M,26/09/1994,,,153,154,922,San Antonio,USA
Japan Inter-College Swimming Competition,01:54.55,08/10/2021,Men 200 Butterfly LCM Male,JPN,Japan,"TANAKA, Daiki",M,21/08/1999,,,155,155,903,Tokyo,JPN
