meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games Tokyo 2020,01:54.63,28/07/2021,Men 200 Backstroke LCM Male,GBR,Great Britain,"GREENBANK, Luke",M,17/09/1997,,,74,74,930,Tokyo,JPN
15th FINA World Championships 2013,01:54.64,02/08/2013,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,75,75,930,Barcelona,ESP
11th FINA World Championships 2005,01:54.66,29/07/2005,Men 200 Backstroke LCM Male,USA,United States of America,"PEIRSOL, Aaron",M,23/07/1983,,,76,76,,Montreal,CAN
European Championships 2021,01:54.67,21/05/2021,Men 200 Backstroke LCM Male,GBR,Great Britain,"GREENBANK, Luke",M,17/09/1997,,,77,77,929,Budapest,HUN
14th FINA World Championships 2011,01:54.69,29/07/2011,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,78,78,929,Shanghai,CHN
Olympic Games London 2012,01:54.71,01/08/2012,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,79,79,928,London,GBR
Olympic Games Tokyo 2020,01:54.72,30/07/2021,Men 200 Backstroke LCM Male,GBR,Great Britain,"GREENBANK, Luke",M,17/09/1997,,,80,80,928,Tokyo,JPN
2013 NSW State Open Championships,01:54.72,15/03/2013,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,80,81,928,Sydney,AUS
Olympic Games Rio 2016,01:54.73,10/08/2016,Men 200 Backstroke LCM Male,AUS,Australia,"LARKIN, Mitchell",M,09/07/1993,,,82,82,928,Rio de Janeiro,BRA
US National Championships (50m),01:54.73,06/08/2014,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,82,83,928,Irvine,USA
USA Olympic Trials 2004,01:54.74,12/07/2004,Men 200 Backstroke LCM Male,USA,United States of America,"PEIRSOL, Aaron",M,23/07/1983,,,84,84,,Long Beach,USA
13th FINA World Championships 2009,01:54.75,31/07/2009,Men 200 Backstroke LCM Male,RUS,Russian Federation,"VYATCHANIN, Arkady",M,04/04/1984,,,85,85,,Rome,ITA
Energy Standard Cup 2016,01:54.76,30/04/2016,Men 200 Backstroke LCM Male,RUS,Russian Federation,"RYLOV, Evgeny",M,23/09/1996,,,86,86,927,Lignano Sabbiadoro,ITA
US Olympic Team Trials - Swimming,01:54.77,01/07/2016,Men 200 Backstroke LCM Male,USA,United States of America,"PEBLEY, Jacob",M,17/09/1993,,,87,87,927,Omaha,USA
2014 Tokyo Invite,01:54.77,01/02/2014,Men 200 Backstroke LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,87,88,927,Tokyo,JPN
US National Championships (50m),01:54.78,28/06/2017,Men 200 Backstroke LCM Male,USA,United States of America,"PEBLEY, Jacob",M,17/09/1993,,,89,89,927,Indianapolis,USA
US Olympic Team Trials - Wave II,01:54.79,18/06/2021,Men 200 Backstroke LCM Male,USA,United States of America,"MEFFORD, Bryce",M,03/10/1998,,,90,90,926,Omaha,USA
17th FINA World Championships 2017,01:54.79,27/07/2017,Men 200 Backstroke LCM Male,CHN,People's Republic of China,"XU, Jiayu",M,19/08/1995,,,90,91,926,Budapest,HUN
2016 CHN National Championships ,01:54.79,03/04/2016,Men 200 Backstroke LCM Male,CHN,People's Republic of China,"XU, Jiayu",M,19/08/1995,,,90,92,926,Foshan,CHN
Japan Open 2012,01:54.80,25/05/2012,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,93,93,926,Tokyo,JPN
12th FINA World Championships 2007,01:54.80,30/03/2007,Men 200 Backstroke LCM Male,USA,United States of America,"PEIRSOL, Aaron",M,23/07/1983,,,93,94,,Melbourne,AUS
16th FINA World Championships 2015,01:54.81,07/08/2015,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,95,95,926,Kazan,RUS
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2014,01:54.81,14/06/2014,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,95,96,926,Barcelona,ESP
US Olympic Team Trials,01:54.88,25/06/2012,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,97,97,924,Omaha,USA
11th Pan Pacific Championships 2010,01:54.90,20/08/2010,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,98,98,924,Irvine,USA
13th FINA World Championships 2009,01:54.90,30/07/2009,Men 200 Backstroke LCM Male,RUS,Russian Federation,"VYATCHANIN, Arkady",M,04/04/1984,,,98,99,,Rome,ITA
12th Pan Pacific Championships 2014,01:54.91,23/08/2014,Men 200 Backstroke LCM Male,USA,United States of America,"CLARY, Tyler",M,12/03/1989,,,100,100,923,Gold Coast,AUS
32th Meeting International de Montecarlo,01:54.91,07/06/2014,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,100,101,923,Monaco,MON
Olympic Games Rio 2016,01:54.92,10/08/2016,Men 200 Backstroke LCM Male,USA,United States of America,"PEBLEY, Jacob",M,17/09/1993,,,102,102,923,Rio de Janeiro,BRA
13th FINA World Championships 2009,01:54.92,31/07/2009,Men 200 Backstroke LCM Male,ESP,Spain,"WILDEBOER FABER, Aschwin",M,14/02/1986,,,102,103,,Rome,ITA
17th FINA World Championships 2017,01:54.93,27/07/2017,Men 200 Backstroke LCM Male,USA,United States of America,"MURPHY, Ryan",M,02/07/1995,,,104,104,923,Budapest,HUN
Japan Swim 2015,01:54.93,11/04/2015,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,104,105,923,Tokyo,JPN
Olympic Games Beijing 2008,01:54.93,15/08/2008,Men 200 Backstroke LCM Male,RUS,Russian Federation,"VYATCHANIN, Arkady",M,04/04/1984,,,104,106,1009,Beijing,CHN
Olympic Games Athens 2004,01:54.95,19/08/2004,Men 200 Backstroke LCM Male,USA,United States of America,"PEIRSOL, Aaron",M,23/07/1983,,,107,107,,Athens,GRE
17th FINA World Championships 2017,01:54.96,27/07/2017,Men 200 Backstroke LCM Male,RUS,Russian Federation,"RYLOV, Evgeny",M,23/09/1996,,,108,108,922,Budapest,HUN
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2014,01:54.97,11/06/2014,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,109,109,922,Canet-En-Roussillon,FRA
Olympic Games Tokyo 2020,01:54.98,29/07/2021,Men 200 Backstroke LCM Male,GBR,Great Britain,"GREENBANK, Luke",M,17/09/1997,,,110,110,922,Tokyo,JPN
16th FINA World Championships 2015,01:55.00,07/08/2015,Men 200 Backstroke LCM Male,USA,United States of America,"MURPHY, Ryan",M,02/07/1995,,,111,111,921,Kazan,RUS
Phillips 66 International Team Trials 2022,01:55.01,27/04/2022,Men 200 Backstroke LCM Male,USA,United States of America,"MURPHY, Ryan",M,02/07/1995,,,112,112,921,Greensboro,USA
Olympic Games Rio 2016,01:55.02,10/08/2016,Men 200 Backstroke LCM Male,RUS,Russian Federation,"RYLOV, Evgeny",M,23/09/1996,,,113,113,921,Rio de Janeiro,BRA
Hancock Prospecting Australian Swimming Trials 2019,01:55.03,13/06/2019,Men 200 Backstroke LCM Male,AUS,Australia,"LARKIN, Mitchell",M,09/07/1993,,,114,114,921,Brisbane,AUS
Arena Pro Swim Indianapolis 2017,01:55.04,03/03/2017,Men 200 Backstroke LCM Male,CHN,People's Republic of China,"XU, Jiayu",M,19/08/1995,,,115,115,920,Indianapolis,USA
US Olympic Team Trials - Swimming,01:55.04,30/06/2016,Men 200 Backstroke LCM Male,USA,United States of America,"MURPHY, Ryan",M,02/07/1995,,,115,116,920,Omaha,USA
17th Asian Games 2014,01:55.05,25/09/2014,Men 200 Backstroke LCM Male,CHN,People's Republic of China,"XU, Jiayu",M,19/08/1995,,,117,117,920,Incheon,KOR
49th International Trophy “Settecolli”,01:55.05,14/06/2012,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,117,118,920,Rome,ITA
17th FINA World Championships 2017,01:55.06,28/07/2017,Men 200 Backstroke LCM Male,USA,United States of America,"PEBLEY, Jacob",M,17/09/1993,,,119,119,920,Budapest,HUN
15th FINA World Championships 2013,01:55.07,02/08/2013,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,120,120,920,Barcelona,ESP
NSW State Open Championships 2016,01:55.08,05/03/2016,Men 200 Backstroke LCM Male,AUS,Australia,"LARKIN, Mitchell",M,09/07/1993,,,121,121,919,Sydney,AUS
16th FINA World Championships 2015,01:55.10,06/08/2015,Men 200 Backstroke LCM Male,USA,United States of America,"MURPHY, Ryan",M,02/07/1995,,,122,122,919,Kazan,RUS
12th Pan Pacific Championships 2014,01:55.10,23/08/2014,Men 200 Backstroke LCM Male,JPN,Japan,"IRIE, Ryosuke",M,24/01/1990,,,122,123,919,Gold Coast,AUS
European Championships 2021,01:55.11,21/05/2021,Men 200 Backstroke LCM Male,RUS,Russian Federation,"RYLOV, Evgeny",M,23/09/1996,,,124,124,919,Budapest,HUN
